'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-11-30','02:03','Ðilo','','Nuvirtæs medis vaþ dalyje','Srebulë, Jolubauskas','Konstantin Skaiva','6.1 Medis supjaustytas, patrauktas á kelkraðtá ir paruoðtas iðveþimui, vieta iðvalyta;','','',''
2,'2017-11-30','03:40','Gedimino pr.','','Eismo atidarymas','','Konstantin Skaiva','Eismas atidarytas','','2017-11-30','03:58'
3,'2017-11-30','07:00','Nemenèinës pl. 13A','Suvezdis','Nuimti 4 g/b blokus nuo pravaþiavimo','','Konstantin Skaiva','4 g/b blokai nuimti ir iðveþti, surinkta 30 lengvojo automobilio padangø. Pastebëti 6 atviri ðuliniai þalioje vejoje, uþdengti naujais g/b dangèiais. ','Dangèiai ðuliniø ÐD7F (6 VNT)','2017-11-30','10:00'
4,'2017-11-30','07:01','Santariðkiø þiedas','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-30','11:05'
5,'2017-11-30','07:02','Stanevièiaus S.','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-30','12:22'
6,'2017-11-30','07:03','Geleþinio vilko nuvaþiavimas á Ozo g.','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-30','12:28'
7,'2017-11-30','07:04','Ðeimyniðkiø St. ,,Rinktinës"','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-30','12:47'
8,'2017-11-30','07:05','Minties','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-30','13:01'
9,'2017-11-30','07:06','Grybo V.','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-30','13:10'
10,'2017-11-30','07:07','Antaviliø','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Duobë jau buvo uþtaisyta frez asfaltu','','2017-11-30','13:35'
11,'2017-11-30','07:49','Þvirkos 2','','Pilnas FN ðulinys prie namo.','VV 861611256','Konstantin Skaiva','12.1 Informacija perduota ','','',''
12,'2017-11-30','09:04','Antakalnio 17','','Negyvas katinas þalioje vejoje.','BGKT 865257707','Konstantin Skaiva','Informacija perduota.','','',''
13,'2017-11-30','10:59','Musninkø 20-15','Minoviè','Termometras.','','Konstantin Skaiva','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-11-30','12:17'
14,'2017-11-30','12:15','Fabijoniðkiø 61-73','','Termometras.','','Konstantin Skaiva','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-11-30','14:13'
15,'2017-11-30','12:24','Tuskulënø 17','VPK','Atviras ðulinys prie namo.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-30','12:51'
16,'2017-11-30','12:33','Minties 17','Policijos ekipaþas','Ðiukðliø konteineris ant ávaþiavimo.','','Konstantin Skaiva','Konteineris pastatytas á vietà.','','2017-11-30','13:05'
17,'2017-11-30','12:42','Fabijoniðkiø 61-73','VPK','Atviras ðulinys prie namo.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-30','12:40'
18,'2017-11-30','12:42','Gerosios vilties 3','','Ið po þemës verþiasi vanduo.','VV 861611256','Konstantin Skaiva','12.1 Informacija perduota ','','',''
19,'2017-11-30','13:46','Kalvos 15','BPC','Soliariumo dangtis su gyvsidabrinëmis lempomis.','Suveizdis 868786385','Konstantin Skaiva','Nukreipta á info@grinda.lt, informacija perduota.','','2017-11-30','13:57'
20,'2017-11-30','13:50','Mënulio 6','VPK','Statybinës ðiukðlës vaþ dalyje','','Konstantin Skaiva','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2017-11-30','14:18'
21,'2017-11-30','13:59','Bukèiø 49','Jauðkauskienë','Atviras ðulinys þalioje vejoje.','VV 861611256','Konstantin Skaiva','Pastatyta tvorelë, informacija perduota.','','',''
22,'2017-11-30','14:36','Upës 9','','Termometras.','','Konstantin Skaiva','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-11-30','16:31'
23,'2017-11-30','15:24','Santariðkiø 4','','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-30','16:51'
24,'2017-11-30','15:58','Jeruzalës kalnas','','Uþsikimðusi pralaida tvenkinyje.','','Konstantin Skaiva','Pralaida pravalyta.','','2017-11-30','17:08'
25,'2017-11-30','16:45','Smëlio','VPK','Avarinë duobë vaþ dalyje.','Leminkainen','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) (210/130/8cm);','Alsfalbetinis frezuotas (.1 M3)','',''
26,'2017-11-30','17:10','Tuskulënø 39','','Pilnas FN ðulinys prie namo','VV 861611256','Konstantin Skaiva','12.1 Informacija perduota ','','',''
27,'2017-11-30','18:40','Gedimino pr.','','Eismo uþdarymas.','','Konstantin Skaiva','Eismas uþdarytas.','','2017-11-30','19:07'
28,'2017-11-30','20:00','Kojelavièiaus A.V.','VPK','Neveikia ðviesoforas','CEV 868662273','Konstantin Skaiva','12.1 Informacija perduota ','','',''
