'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-05-07','04:00','Gedimino pr.','Garbovskis','Atidaryti eismà gatvëje','','Konstantin Skaiva','Eismas atidarytas','','2018-05-07','04:10'
2,'2018-05-07','07:02','Eiðiðkiø pl.','','Stirna vaþ dalyje','BGKT','Konstantin Skaiva','Informacija perduota','','',''
3,'2018-05-07','07:05','Sëliø Link Panoramos','Niaura','Negyvas gyvûnas','BGKT','Konstantin Skaiva','Informacija perduota','','',''
4,'2018-05-07','09:23','Þygio 20','','Po kiemà laksto pasiûtæs ðuo','BGKT','Konstantin Skaiva','Informacija perduota','','',''
5,'2018-05-07','09:36','Savanoriø þiedas','Tel','Tepalai vaþ dalyje','','Konstantin Skaiva','Iðvalyta','Naftos ploviklis  (5 LTR)','2018-05-07','10:03'
6,'2018-05-07','09:51','Savanoriø 232','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2018-05-07','10:19'
7,'2018-05-07','09:52','Ateities 12','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Vyksta darbai.','','2018-05-07','11:48'
8,'2018-05-07','09:54','Vytenio 46','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti','','2018-05-07','11:02'
9,'2018-05-07','09:55','Þemynos 5','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti','','2018-05-07','12:50'
10,'2018-05-07','09:58','Gelvonø 54','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti','','2018-05-07','11:30'
11,'2018-05-07','09:59','Ukmergës 306','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2018-05-07','12:38'
12,'2018-05-07','10:02','Vytenio 61A','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2018-05-07','10:55'
13,'2018-05-07','10:08','Taikos 223','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti','','2018-05-07','13:31'
14,'2018-05-07','10:16','Konarskio S. 24','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti','','2018-05-07','10:38'
15,'2018-05-07','10:17','Konarskio S. 9','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2018-05-07','10:46'
16,'2018-05-07','10:20','Ulvydo K. 11','VV','Bilda LN ðulinio dangtis vaþ dalyje','','Konstantin Skaiva','12.1 Informacija perduota ','','2018-05-07','10:30'
17,'2018-05-07','10:21','Þemynos 18','Tel','Ágriuva ivaþiavime á garaþus','LN Zabarovskis','Konstantin Skaiva','Pastatyta tvorelë. LN ðulinys. Perduota','','',''
18,'2018-05-07','10:24','Vismaliukø 24','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','Darbai neatlikti','','2018-05-07','11:10'
19,'2018-05-07','10:25','Galvydþio 11A','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.1 Informacija perduota . Darbai neatlikti','','2018-05-07','11:40'
20,'2018-05-07','10:26','Tuskulënø 40','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti','','2018-05-07','11:50'
21,'2018-05-07','10:27','Telðiø 15','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2018-05-07','12:49'
22,'2018-05-07','10:29','Dzûkø 57','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2018-05-07','12:41'
23,'2018-05-07','10:30','Olimpieèiø 4','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2018-05-07','12:04'
24,'2018-05-07','10:32','Kraþiø 13','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2018-05-07','12:21'
25,'2018-05-07','10:35','Tuskulënø 26','Áraðas','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2018-05-07','17:12'
26,'2018-05-07','13:50','Giruliø 7','el','Atviras ðulinys þalioje vejoje.','raimondas.jacunskas@vilnius.lt','Konstantin Skaiva','Prieðgaisrinis gidrantas. Aptvertas kuoliukais su STOP juosta. Perduota','','',''
27,'2018-05-07','14:01','Gynëjø 6','Tel','Ágriuva kieme prie ðulinio','VV 861611256','Konstantin Skaiva','FN ðulinys, Pastatyta tvorelë VV atsisako. Nepriduoti tinklai. Remonto darbus turi atlyktá teismà administruojant ámonë.','','',''
28,'2018-05-07','14:03','Þadeikos 20','Vagonis','Ágriuva prie ðulinio vaþ dalyje','VV 861611256','Konstantin Skaiva','FN ðulinys. Gairë.','','',''
29,'2018-05-07','14:10','Kryþiokø','Tel','Atviri 2 ðuliniai pievoje','VV 861611256','Konstantin Skaiva','Buvo aptverti STOP juosta, perduota','','',''
30,'2018-05-07','15:09','Bitënø','Palionienë','Avariniai ðuliniai','LN Zabarovskis','Konstantin Skaiva','juda dangtis LN ðulinio, prasëdæs trapas. Pastatyta gairë','','',''
31,'2018-05-07','16:11','Þemynos 6','Palioninë','Ágriuva prie VV ðulinio vaþ dalyje','VV 861611256','Konstantin Skaiva','Pastatyta vertikali gairë Perduota','','',''
32,'2018-05-07','17:14','Vienuolio 14','Svetlana','Duobë þalioje vejoje','Balèytis, Kastunoviè','Konstantin Skaiva','Reikalingi remonto darbai. Tinklø nëra','','',''
33,'2018-05-07','17:19','Neries g. Prie Þirmûnø paplûdimio','Palionienë','Paimti paliktas tvoreles','','Konstantin Skaiva','Nerasta','','2018-05-07','21:38'
34,'2018-05-07','17:20','Èiurlionio M.K. 70','Palionienë','Ágriuva pësèiøjø take','','Konstantin Skaiva','Nerasta','','2018-05-07','22:18'
35,'2018-05-07','17:28','Èiobiðkio 4','Zabarovskis','Ágriuva vaþ dalyje','LN Zabarovskis','Konstantin Skaiva','Prie LN ðulinio. Stovi þenklas','','',''
