'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-13',,'Vytenio 50','Þenklø patikrinimas','','','Rita Zarauskienë','Vyksta remonto darbai.Kelio þenklai stovi.','','',''
2,'2017-09-13','00:00','Drujos link Stoties','BPC','Ið ðulinio vaþ.dalyje verþiasi vanduo.','VV avarinë 861611256','Rita Zarauskienë','Informacija perduota. ','','',''
3,'2017-09-13','00:00','Paparèiø 1','Tomas ','Dël ðulinio iðsiaiðkinimo.','','Rita Zarauskienë','Patikrinus informacijà,nuspræsta,kad ðulinys yra privati nuosavybë,dokumentai bus perduoti á seniûnijà dël tolimesnio tvarkymo.','','','09:15'
4,'2017-09-13','04:00','Gedimino pr.','Budinèiu ekipaþu apvaþiuojant','Betoniniø gëliniø ir suolø apribojanèiø  transporto eismà pastatymas ant ðaligatvio.','','Rita Zarauskienë','Betoninës gëlinës ir suolai pastatyti ant ðaligatvio','','2017-09-13','04:30'
5,'2017-09-13','07:00','Batoro 108 A','WAZE','Duobë vaþ.dalyje.','Olga Lapinskienë @vilnius.lt','Rita Zarauskienë','Reikalingi asfaltavimo darbai.Informacija perduota.','','',''
6,'2017-09-13','07:00','Kalvarijø 156 B','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Atliekami gatvës remonto darbai.','','','12:30'
7,'2017-09-13','07:00','Geleþinio vilko 3A','WAZE','Duobë vaþ.dalyje.','E.Jokubauskas,V.Kastunoviè','Rita Zarauskienë','Reikalingi asfaltavimo darbai. Informacija perduota.','','',''
8,'2017-09-13','07:01','Ozo 23','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
9,'2017-09-13','07:05','Apkasø 12 C','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
10,'2017-09-13','07:05','Eiguliø link UAB "Grinda"','','Neveikia gatviø apðvietimas.','Gatviø Apðvietimo Tinklai 2496005','Rita Zarauskienë','12.1 Informacija perduota (neveikia gatviø apðvietimas)','','',''
11,'2017-09-13','07:07','Ukmergës 234','WAZE','Duobës vaþ.dalyje.','','Rita Zarauskienë','Neþymûs átrûkimai asfalte.','','',''
12,'2017-09-13','07:08','Olandø 53 A','WAZE','Doobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
13,'2017-09-13','07:10','Skersinës 7','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
14,'2017-09-13','07:12','Mokslininkø 24','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
15,'2017-09-13','07:15','Santariðkiø 57','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
16,'2017-09-13','07:20','Visoriø sodø 14-oji 6','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
17,'2017-09-13','07:34','Parko  nuo33 iki 57 namo','el.paðtas Steponavièius','Vaþ.dalyje duobës.','E.Jokubauskas,V.Kastunoviè','Rita Zarauskienë','12.1 Informacija perduota .(duobës laikinai uþpiltos frezuotu asfaltu 0,3 m3)','Alsfalbetinis frezuotas (.3 M3)','2017-09-13','08:35'
18,'2017-09-13','08:00',' Prusø g.12','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë .laikinai uþpilta frezuotu asfaltu (0,1 m³) .','Alsfalbetinis frezuotas (.1 M3)','2017-09-13','10:51'
19,'2017-09-13','08:00','Kapsø 2 A','WAZE','duobë vaþ.dalyje.','','Rita Zarauskienë','Darbai atlikti.','','',''
20,'2017-09-13','08:15','Parko 63','el.paðtas Ðakalys','Duobë vaþ.dalyje','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) .','Alsfalbetinis frezuotas (.1 M3)','2017-09-13','08:45'
21,'2017-09-13','08:17','Gabijos 25','el.paðtas Ðakalys','Avarinis ðulinys pesèiøjø take.','VV avarinë 861611256','Rita Zarauskienë','7.4 Ðulinys uþdengtas tuo paèiu dangèiu. Reikia remonto darbø sutvirtinti korpusà.Informacija perduota.','','2017-09-13','09:05'
22,'2017-09-13','08:20','Smëlio 20 A','el.paðtas Ðakalys','Vaþ. dalyje duobë prie ðulinio.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) ','Alsfalbetinis frezuotas (.1 M3)','2017-09-13','12:20'
23,'2017-09-13','08:21','Subaèiaus 10','el.paðtas Rimaðius','Trûkæs nuotekø vamzdis.','VV avarinë 861611256','Rita Zarauskienë','Informacija perduota.','','','08:30'
24,'2017-09-13','09:15','Ðiaurës 112','WAZE','Duobë vaþ. dalyje.','','Rita Zarauskienë','Reikia asfaltavimo darbø.','','',''
25,'2017-09-13','09:20','L. Giros 106 A','WAZE','Daug avariniø duobiø.','UAB"Limminkainen Lietuva"','Rita Zarauskienë','Daug avariniø duobiø.Informacija perduota.','','',''
26,'2017-09-13','09:45','Visoriø sodø 2-ji 7','WAZE','Duobës vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
27,'2017-09-13','09:53','Savanoriø 212','el.paðtas A.Lisanka','Prasëdæs LN ðulinys .','LN tarnyba R.Zaborovskis','Rita Zarauskienë','Informacija perduota. Pastatyta (gairë) ðalia LN ðulinio.','','2017-09-13','10:25'
