'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-27','03:40','Gedimino pr.','','Uþtverti gatvæ.','',' ','Gatvë uþtverta.','','2017-09-27','03:58'
2,'2017-09-27','07:15','Joèioniø 13','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
3,'2017-09-27','07:16','Joèioniø 28','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','09:45'
4,'2017-09-27','07:17','Mûrinë Vokë 3','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:10'
5,'2017-09-27','07:17','Trakø vokë,Vilniaus 7','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:30'
6,'2017-09-27','07:18','Vilniaus 32','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:35'
7,'2017-09-27','07:19','Vienuolio 12B','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:42'
8,'2017-09-27','07:20','Pylimo 14A','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:40'
9,'2017-09-27','07:21','Savanoriø 116','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','11:05'
10,'2017-09-27','07:22','Sporto 3','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:12'
11,'2017-09-27','07:23','Tuskulënø 41','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:29'
12,'2017-09-27','07:24','Tuskulënø 23B','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:02'
13,'2017-09-27','07:25','Kalvarijø 204A','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','09:48'
14,'2017-09-27','07:26','Vileiðio P. 6E','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:19'
15,'2017-09-27','07:27','Antakalnio 53','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:25'
16,'2017-09-27','07:28','Greimo 1','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:42'
17,'2017-09-27','07:28','Srovës 5','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','10:45'
18,'2017-09-27','07:29','Ðiaurës 102','WAZE','Avarinë duobë vaþiuojamoje dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-27','11:05'
19,'2017-09-27','07:30','Untuliø 1','WAZE','Avarinë duobë vaþiuojamoje dalyje.','e.jokubauskas@grinda.lt','Konstantin Skaiva','4.1 Duobë-ágriuva laikinai uþpilta skaldos/smëlio miðiniu (0,1 m³) (nurodomi preliminarûs duobës iðmatavimai);','Alsfalbetinis frezuotas (.1 M3)','',''
