'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-01-22','01:05','Geologø 12A','VPK','Autoávykis. Duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-01-22','01:29'
2,'2017-01-22','01:27','Smalinës 19','Policijos ekipaþas','Stiklo duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Stiklas surinktas ir iðveþtas. Gatvë iðvalyta.','','2017-01-22','02:01'
3,'2017-01-22','06:35','Medaus 21','BPC','Ið ðulinio teka ðvarus vanduo.','VV 861611256','Konstantin Skaiva','Informacija perduota.','','',''
4,'2017-01-22','08:23','Virðupio St. ,,Ðilo"','VPK','Nulenktas kelio þenlas.','','Konstantin Skaiva','Þenklas iðtiesintas.','','2017-01-22','08:54'
5,'2017-01-22','08:24','Ðilo','VPK','Numuðtas kelio þenklas ,,Ðalutinis kelias".','','Konstantin Skaiva','Þenklas paimtas nuveþti á UAB ,,Grinda" teritorijà.','','2017-01-22','09:09'
6,'2017-01-22','08:42','Grybo V. 35','BPC','Bilda ðulinio dangtis vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','FN ðulinys. Korpusas iðvalytas nuo ledo. Dangtis korpuse laikosi tvirtai, nejuda.','','2017-01-22','09:14'
7,'2017-01-22','09:10','Vaidilutës 69','','Suþeistas katinas vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu katino nepastebëta.','','2017-01-22','09:26'
8,'2017-01-22','09:23','Nemenèinës pl.','VPK','Autoávykis. Duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. gatvë iðvalyta.','','2017-01-22','09:53'
9,'2017-01-22','10:00','Nemenèinës pl. 13','','Vaþiuojamoje gatvës dalyje pastebëtos statybinës ðiukðlës. ','','Konstantin Skaiva','Ðiukðlës surinktos ir iðveþtos. gatvë iðvalyta.','','2017-01-22','10:07'
10,'2017-01-22','10:01','Didlaukio 50','','Atviras ðulinys prie namo.','','Konstantin Skaiva','FN ðulinys. Uþdengtas tuo paèiu dangèiu.','','2017-01-22','10:21'
11,'2017-01-22','10:22','Laisvës  pr. 49','','Atviras ðulinys prie namo.','','Konstantin Skaiva','Nurodytu adresu atviro ðulinio nepastebëta.','','2017-01-22','10:40'
12,'2017-01-22','11:42','Þirniø 18','VPK','Kliûtis vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Statybinës ðiukðlës surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-01-22','12:06'
13,'2017-01-22','12:00','Liepkalnio 200F','','Avarinë duobë vaþiuojamoje gatvës dalyje.','i.rinkevicius@grinda.lt','Konstantin Skaiva','Duobë laikinai uþtaisyta skalda. Sunaudota 0,05m3. Informacija perduota.','','2017-01-22','12:19'
14,'2017-01-22','12:15','Pergalës 4','Policijos ekipaþas','Statybinë skalda vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Skalda surinkta ir iðveþta. Gatvë iðvalyta.','','2017-01-22','12:59'
15,'2017-01-22','12:32','Tolimoji 26','','Pastebëta pavojingai pasvirusi medþio ðaka. ','','Konstantin Skaiva','Medþio ðaka nupjauta, supjaustyta ir iðveþta.','','2017-01-22','12:43'
16,'2017-01-22','12:50','Minties 11','','Iðverstas kelio bortas.','','Konstantin Skaiva','Bortas pastatytas á vietà.','','2017-01-22','13:36'
17,'2017-01-22','13:02','Kojelavièiaus A.V. 67','','Pastebëta avarinë duobë vaþiuojamoje gatvës dalyje.','i.rinkevicius@grinda.lt','Konstantin Skaiva','Duobë laikinai uþtaisyta skalda. Sunaudota 0,05m3 Informacija perduota.','','2017-01-22','13:06'
18,'2017-01-22','13:12','Kojelavièiaus A.V. 2','','Pastebëta avarinë duobë vaþiuojamoje gatvës dalyje.','i.rinkevicius@grinda.lt','Konstantin Skaiva','Duobë laikinai uþtaisyta skalda. Sunaudota 0,05m3 Informacija perduota.','','2017-01-22','13:15'
19,'2017-01-22','13:18','Virðupio 16','','Pastebëta avarinë duobë vaþiuojamoje gatvës dalyje.','i.rinkevicius@grinda.lt','Konstantin Skaiva','Duobë laikinai uþtaisyta skalda. Sunaudota 0,05m3 Informacija perduota.','','2017-01-22','13:22'
20,'2017-01-22','13:35','Gerosios vilties 5','VPK','Autoávykis. Duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-01-22','14:02'
21,'2017-01-22','14:19','Vaduvos 14','','Pilnas FN ðulinys.','VV 861611256','Konstantin Skaiva','Informacija perduota.','','',''
22,'2017-01-22','15:52','Pergalës 12','Prutkova','Termometras su gyvsidabriu.','','Konstantin Skaiva','Termometras paimtas.','','2017-01-22','16:27'
23,'2017-01-22','15:56','Marcinkevièiaus M. 36','Policijos ekipaþas','Duslintuvo bakelis ir plastmasinës nuolauþos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Bakelis paimtas ir iðveþtas. Nuolauþos surinktos ir iðveþtos, gatvë iðvalyta.','','2017-01-22','16:19'
24,'2017-01-22','16:10','Verkiø','VPK','Autoávykis. Duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','',''
25,'2017-01-22','16:30','Bukðos g. ','','Lengvojo automobilio padangos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','3 padangos paimtos ir iðveþtos.','','2017-01-22','17:00'
26,'2017-01-22','16:50','Braðkiø 30','','Atviras ðulinys prie namo.','','Konstantin Skaiva','TEO ðulinys. Uþdengtas tuo paèiu dangèiu.','','2017-01-22','17:14'
27,'2017-01-22','17:09','Rasø st. ,,Ramybës"','','Avarinë duobë vaþiuojamoje gatvës dalyje.','i.rinkevicius@grinda.lt','Konstantin Skaiva','Duobë laikinai uþtaisyta skalda, sunaudota 0,1m3 Informacija pakartotinai perduota.','','2017-01-22','17:42'
28,'2017-01-22','17:35','Dzûkø 22','VPK','Buitinës ðiukðlës vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Ðiukðlës surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-01-22','17:55'
29,'2017-01-22','18:01','Paneriø 51','','Vaþiuojamoje gatvës dalyje pastebëtos plastmasinës nuolauþos.','','Konstantin Skaiva','Nuolauþos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-01-22','18:07'
30,'2017-01-22','18:47','Dvarèioniø','','nedega gatviø apðvietimas.','Gatviø apðvietimas 868617097','Konstantin Skaiva','Informacija perduota.','','',''
31,'2017-01-22','19:50','Architektø 105','','Pilnas FN ðulinys.','VV 861611256','Konstantin Skaiva','Informacija perduota.','','',''
32,'2017-01-22','20:00','Subaèiaus 115B','','Uþsikimðæs LN trapas.','','Konstantin Skaiva','Trapas iðvalytas.','','2017-01-22','20:28'
33,'2017-01-22','20:07','Kalvarijø','BPC','Autoávykis. Duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-01-22','20:46'
34,'2017-01-22','20:30','Giedraièiø','Policijos ekipaþas','Kliûtis vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Bamperio nuolauþos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-01-22','21:00'
35,'2017-01-22','20:49','Ðaltiniø 4','','Suþeistas ðuo prie namo.','','Konstantin Skaiva','Nurodytu adresu ðuns nepastebëta.','','2017-01-22','21:17'
36,'2017-01-22','22:25','Buivydiðkiø 26','','Atviras ðulinys prie namo.','','Konstantin Skaiva','Ðilumos tinklø ðulinys. Uþdengtas tuo paèiu dangèiu.','','2017-01-22','22:44'
37,'2017-01-22','22:39','Taikos 193','','Bilda ðulinio dangtis vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','LN ðulinys. Korpusas iðvalytas nuo ledo. Dangtis korpuse laikosi tvirtai, nejuda.','','2017-01-22','22:56'
