'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-03-13','05:20','Asanavièiûtës 23','112','Duþenos po autoávikio.','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-03-13','05:50'
2,'2017-03-13','05:25','Titnago St. (Titnago)','BPC','Vaþiuojamoje dalyje prie stotelës statybinës duþenos.','','Alvydas Biliûnas','Duþenos surinktos, iðveþtos.','','2017-03-13','05:45'
3,'2017-03-13','07:25','Vakarinis aplinkelis','BPC','Vaþiuojant nuo Lazdynø link Pilaitës  ðuo vaþiuojamoje dalyje partrenktas autoávikis.','','Alvydas Biliûnas','Nuvykus á vieta ðuná pasiëmë pats ðeimininkas. Plastiko duþenos surinktos, iðveþtos.','','2017-03-13','08:00'
4,'2017-03-13','07:42','Druskio V. 9','Martinkus','Prie namo þaliojoje vejoje atviras ðulinys.','','Alvydas Biliûnas','Praneðëjæs praneðë , kad ðuliná uþdarë pats.','','2017-03-13','08:00'
5,'2017-03-13','08:40','Oslo Prieð viadukà.','El. paðtas N. Simson','Atviras ðulinys pieð pësèiûjø viaduka.','El. paðtas N. Simson','Alvydas Biliûnas','Uþdengtas nauju G/B dangèiu.','','2017-03-13','09:28'
6,'2017-03-13','08:40','Lazdynëliø','Kondrotavièius','Galinëje autobusø stotelëlëje duobës.','UAB" Kerista" tel.868677574','Alvydas Biliûnas','Ánformacijà perduota.','','2017-03-13','08:40'
7,'2017-03-13','08:40','Vileiðio P. 10','El. paðtas V. Masionis','Atviras ðulinys.','El. paðtas V. Masionis','Alvydas Biliûnas','Ðulinys sutvarkytas uþdengtas tuo paèiu dangèiu.','','2017-03-13','10:20'
8,'2017-03-13','08:55','Papilënø 2','BPC','Praviras ðulinys þaliojoje vejoje prie namo.','','Alvydas Biliûnas','Uþdengtas tuo paèiu dangèiu.','','2017-03-13','09:47'
9,'2017-03-13','09:20','Geleþinio vilko Prieð tunelá.','Jackevièius.','Vaþiuojant link tunelio nuo Jasinskio sank.atviras ðulinys.','LN tarnyba R. Zabarovskis','Alvydas Biliûnas','LN ðulinio korpusas sulauþytas vaþ. dalyje. Pastatyta vert. gairë.','','2017-03-13','09:40'
10,'2017-03-13','09:30','Þirmûnø 40 ir 30','V. avarinë Urbonienë','Vaþiuojamoje dalyje tarp namø bilda LN ðulinio dangèiai.','LN tarnyba R. Zabarovskis','Alvydas Biliûnas','Ánformacijà perduota.(áraðas þurnale)','','2017-03-13','09:35'
11,'2017-03-13','09:50','Vivulskio 31','pastebëta vaþiuojant.','Vaþiuojamoje dalyje duobë.','','Alvydas Biliûnas','Uþasfaltuota ðaltu asfaltu (50kg) sunaudota.','','2017-03-13','10:00'
12,'2017-03-13','09:50','Pilaitës pr. Tvenkiniø-12','Vaþiuojant pastebëta.','Vaþiuojamoje dalyje atviras LN trapas.','','Alvydas Biliûnas','Uþdëtas nauju metaliniu trapu.','','2017-03-13','09:56'
13,'2017-03-13','10:00','Vivulskio 35','V. Masonis','Demontuoti neteisëtai árengta kelio uþtvara.','','Alvydas Biliûnas','Kelio uþtvaras demontuotas (ðlagbaumas) su (7vnt) stulpeliais ir (21vnt) varðtø. Atveþtas á UAB"Grinda"','','2017-03-13','10:25'
14,'2017-03-13','10:15','Didlaukio Baltupio','Autobuso vairuotojas','Duobës vaþ. dalyje prie ðviesoforo.','Gatviø statyba  D. Baltruðaitienë. El. paðtas','Alvydas Biliûnas','Ánformacijà perduota.','','2017-03-13','10:20'
15,'2017-03-13','10:20','Gariûnø (þiedas)','El. paðtas J. Repðienë','Gariûnø þiede duobës.','El. paðtas I. Rinkevièius','Alvydas Biliûnas','Ánformacijà perduota.( el. paðtu.)','','2017-03-13','10:25'
16,'2017-03-13','10:25','Olandø St. (Kriviø)','vaþiuojant pastebëta ','Vaþiuojamoje dalyje prieð stotelæ medþio ðaka.','','Alvydas Biliûnas','Paimta, iðveþta.','','2017-03-13','10:27'
17,'2017-03-13','10:32','Pelesos 67','vaþiuojant pastebëta.','Prie vaþ. dalies iðstumtas ðiukðliø konteineris.','','Alvydas Biliûnas','Konteineris atstatytas á vieta.','','2017-03-13','10:35'
18,'2017-03-13','10:50','Tûkstantmeèio','vaþiuojant pastebëta.','Po geleþinkelio tiltu statybinës ðiukðlës.','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-03-13','10:55'
19,'2017-03-13','11:00','Þolyno 55','BPC','Atviras trapas vaþiuojamoje dalyje.','','Alvydas Biliûnas','Trapo grotelës uþdëtos naujomis metalinëmis.','','2017-03-13','12:10'
20,'2017-03-13','11:00','Tûkstantmeèio','vaþiuojant pastebëta.','Ties posukiu á D. Girëno g. duþenos vaþiuojamoje dalyje.','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-03-13','11:05'
21,'2017-03-13','11:12','Dariaus ir Girëno 83','Vaþiuojant pastebëta.','Vaþiuojamoje dalyje duobë.','','Alvydas Biliûnas','Uþasfaltuota ðaltu asfaltu (25kg) sunaudota.','','2017-03-13','11:14'
22,'2017-03-13','11:15','Dobkevièiaus J. 6','pastebëta vaþiuojant.','Vaþiuojamoje dalyje statybinës ðiukðlës.','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-03-13','11:32'
23,'2017-03-13','11:35','Dariaus ir Girëno 149','vaþiuojant pastebëta','vaþiuojamoje dalyje duobë.','','Alvydas Biliûnas','Uþasfaltuota ðaltu asfaltu (50kg) sunaudota.','','2017-03-13','11:40'
24,'2017-03-13','11:50','Dariaus ir Girëno 103','Pastebëta vaþiuojant.','Vaþiuojamoje dalyje duobës.','','Alvydas Biliûnas','Uþasfaltuotos ðaltu asfaltu (50kg) sunaudota.','','2017-03-13','11:55'
25,'2017-03-13','12:00','Klaipëdos 2','Tomas','Vaþiuojamoje dalyje bilda ðulinio dangtis.','V. avarinë disp. Aurimas.','Alvydas Biliûnas','Nuvykus á vieta nustatyta, kad bilda FK ðulinio dangtis. Ánformacijà perduota.','','2017-03-13','12:35'
26,'2017-03-13','12:20','Kalvarijø 237','BPC','Vaþiuojamoje dalyje juda LN trapas.','LN tarnyba R. Zabarovskis','Alvydas Biliûnas','Reikalingas trapo korpuso remontas Pastatyta vertikali gairë. Ánformacijà perduota.','','2017-03-13','12:55'
27,'2017-03-13','12:25','Laisvës  pr. 69','BPC','Vaþiuojamoje dalyje Ðulinio dangtis juda.','V. avarinë Disp. Aurimas','Alvydas Biliûnas','FK ðulinys juda su liuku. Ánformacijà perduota.','','2017-03-13','12:30'
28,'2017-03-13','12:30','Ðiltnamiø 69','El. paðtas J. Gamulka','Prie sustojimo prie ðulinio ágriuva.','El. paðtas Elektros tinklai iðsiûsta. oper. Ðulskis. El. paðtas J. Gamulka.','Alvydas Biliûnas','Ágriuva prie elektros tinklø ðulinio. Pastatyta vert. gairë. Ánformacijà perduota.','','2017-03-13','13:05'
29,'2017-03-13','12:40','Liepkalnio 1','','Maðinø stovëjimo aikðtelëje ágriuva.','LN tarnyba R. Zabarovskis.','Alvydas Biliûnas','Ágriuva virð LN linijos. Pastatyta tvorelë. Ánformacijà perduota.','','2017-03-13','13:15'
30,'2017-03-13','13:00','Kazlausko J. 1','Pastebëta vaþiuojant.','Vaþiuojamoje dalyje duþenos. ','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-03-13','13:06'
31,'2017-03-13','13:20','Sëliø 38','','Vaþiuojamoje dalyje ties ávaþiavimu á parkinga nusëdæs LN trapas.','LN tarnyba R. Zabarovskis','Alvydas Biliûnas','Ánformacijà perduota. LN tarnybai áraðas þurnale.','','2017-03-13','14:12'
32,'2017-03-13','13:30','Liepkalnio 2','Pastebëta vaþiuojant','Vaþiuojamoje dalyje duobë.','','Alvydas Biliûnas','Uþasfaltuota ðaltu asfaltu (25kg) sunaudota.','','2017-03-13','13:36'
33,'2017-03-13','13:40','Liepkalnio 68','Vaþiuojant pastebëta.','Vaþiuojamoje dalyje lentos gabalas.','','Alvydas Biliûnas','Paimtas, iðveþtas.','','2017-03-13','13:42'
