'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-07-11','00:20','Miðkiniø 63','BPC','Vaþiuojamoje dalyje plytø duþenos.','','Alvydas Biliûnas','10.2 Surinkta ir iðveþta, vieta iðvalyta. (plytø duþenos)','','2017-07-11','01:20'
2,'2017-07-11','00:35','Batoro','BPC','Vaþiuojamoje dalyje  þvyras ir akmenukai.','UAB"Grinda" keliø tarnybai.','Alvydas Biliûnas','Informacija perduota.','','2017-07-11','00:40'
3,'2017-07-11','00:35','Þalgirio G. vilko','','Vaþiuojant nuo "LUKOJ" degalinës vaþ. dalyje gtuntas akmenys.','UAB"Grinda" keliø tarnybai"','Alvydas Biliûnas','','','2017-07-11','00:40'
4,'2017-07-11','07:15','Buivydiðkiø 12','BPC','Ið ðulinio teka vanduo.','Vandentiekio avarinë tel.1889.','Alvydas Biliûnas','12.1 Informacija perduota.','','2017-07-11','07:20'
5,'2017-07-11','08:30','Savanoriø 176B','Gaisrininkai.','Tepalai vaþ. dalyje.','','Alvydas Biliûnas','5.1Tepalas neutralizuotas panaudojant sausà (5 kg ) ','Absorbentas birus universalus UEDX020 (5 KG)','2017-07-11','09:40'
6,'2017-07-11','10:00','Justiniðkiø 28A','Liudmila','Igriuva prie ðulinio kieme.','TEO avarinë. tel. 861216467','Alvydas Biliûnas','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu (0,1 m³) Igriuva prie "TEO" ðulinio. Pastatyta tvorelë.','Alsfalbetinis frezuotas (.1 M3)','2017-07-11',''
7,'2017-07-11','13:00','Grybo V. 3','El. paðtas A. Visockas.','Ðaligatvyje kyðo geleþies atplaiða.','El. p. A. Visockas.','Alvydas Biliûnas','10.1 Paimta ir iðveþta. Geleþies gabalas iðtrauktas ðaligatvyje.','','2017-07-11','16:45'
8,'2017-07-11','14:00','Pelesos Panevëþio sank.','El. paðtas S. Ðakalys.','Igriuva vaþ. dalyje.','','Alvydas Biliûnas','4.6 Nurodytu adresu ágriuvos nepastebëta. Paruoðta asfaltavimiui.','','2017-07-11','18:00'
9,'2017-07-11','14:20','Verkiø Þirmûnø','El. paðtas E. Steponavièius.','Vaþiuojamoje dalyje duobës.','UAB"Lemminkainen"   El. paðtas. E. Steponavièius','Alvydas Biliûnas','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.2 M3)','2017-07-11','17:00'
10,'2017-07-11','14:40','Verkiø Kareiviø sank.','Policija.','Autoávikis.','','Alvydas Biliûnas','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (7 kg ) ir skystà (3 l) sorbentà, vieta iðvalyta;','Naftos ploviklis  (3 LTR), Absorbentas birus universalus UEDX020 (7 KG)','2017-07-11','16:25'
