'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-10-10',,'Kalvarijø 198','WAZE','Duobë vaþ.dalyje','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-10','13:37'
2,'2017-10-10','03:50','Gedimino pr.','','Suolø ir gëlinës nuëmimas.','','Laima Ðeibokienë','Gatvë atidaryta.','','2017-10-10','04:15'
3,'2017-10-10','07:00','Ukmergës 208a','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','Patikrinta,vyksta remonto darbai.','','2017-10-10','09:30'
4,'2017-10-10','07:05','Ðaulio','WAZE','Duobë vaþ.dalyje','UAB"Lemminkainen"','Laima Ðeibokienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) ;50/40/2,informacija perduota.','Alsfalbetinis frezuotas (.1 M3)','2017-10-10','10:30'
5,'2017-10-10','07:10','Ukmergës 202','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','Patikrinta,vyksta remonto darbai.','','2017-10-10','09:35'
6,'2017-10-10','07:12','Paneriø 21','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-10','09:45'
7,'2017-10-10','07:12','Ukmergës 234a','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-10','09:27'
8,'2017-10-10','07:15','Ateities 39','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-10','09:20'
9,'2017-10-10','07:20','Pylimo 21B','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-10','09:50'
10,'2017-10-10','07:30','Eiguliø','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-10','09:00'
11,'2017-10-10','08:00','Þirmûnø 147','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-10','14:10'
