'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-07-19','03:45','Gedimino pr.','budintis operatorius','Transporto eismo per prospektà atidarymas.','','Aleksandr Þuromskij','Transporto eismas per prospektà atidarytas.','','2018-07-19','04:10'
2,'2018-07-19','08:30','Eiguliø po tiltu','budintis operatorius','Prie kelkraðèio negyvas katinas.','','Aleksandr Þuromskij','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Ðiukðliø maiðai (1 VNT), Pirðtinës vienkartinës (2 VNT)','2018-07-19','08:45'
3,'2018-07-19','08:35','Þalgirio 92','privatus','Vaþ. dalyje prie ðviesoforo didelë duobë.','VV dispecerinë 861611256','Aleksandr Þuromskij','12.1 Informacija perduota (prie VV ðulinio formuojasi smegduobë). Pastatyta vertikali gairë.','','2018-07-19',''
4,'2018-07-19','09:05','Janonio  5','budintis operatorius','Laikinai pastatytø kelio þenklø patikrinimas (þiûrëti ataskaitoje 2018.07.09)','','Aleksandr Þuromskij','12.2 Laikinøjø þenklø patikrinimas (remonto darbai atlikti, vertikali gairë paimta)','','2018-07-19',''
5,'2018-07-19','09:15','Ateities 2D','budintis operatorius','Laikinai pastatytø kelio þenklø patikrinimas (þiûrëti ataskaitoje 2018.06.01)','','Aleksandr Þuromskij','12.2 Laikinøjø þenklø patikrinimas (remonto darbai neatlikti, signalinë tvorelë palikta).','','2018-07-19','10:00'
6,'2018-07-19','09:35','Ukmergës kylant á Ðeðkinës kalnà','zita.luksiene@vilnius.lt','Pria ðaligatvio atviras ðulinys.','','Aleksandr Þuromskij','7.5 LN trapas. Uþdengtas naujomis metalinëmis nestandartinëmis grotelëmis. ','Grotelës ðulinëliø LN vandens surinkimo  sav. (1 VNT)','2018-07-19','10:20'
7,'2018-07-19','09:50','Rygos 48','privatus ','Vaþ. dalyje atviras ðulinys.','','Aleksandr Þuromskij','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2018-07-19','10:00'
8,'2018-07-19','10:05','Vingriø 29','privatus','Ávaþiuojant pro bromà - sulauþytos grotelës.','','Aleksandr Þuromskij','7.5 LN trapas. Uþdengtas naujomis nestandartinëmis metalinëmis grotelëmis. (56x38cm.)','Grotelës ðulinëliø LN vandens surinkimo  sav. (1 VNT)','2018-07-19',''
9,'2018-07-19','10:25','Tvereèiaus','lina.astromske@vilnius.lt','Kieme prie ðulinio formuojasi ágriuva.','LN tarnyba, R.Zaborovskis, 865021570','Aleksandr Þuromskij','12.1 Informacija perduota (ágriuva prie LN ðulinio). Pastatyta signalinë tvorelë.','','2018-07-19',''
10,'2018-07-19','11:50','Þemynos 18','privatus','Vaþ. dalyje prie ðulinio formuojasi ágriuva.','','Aleksandr Þuromskij','12.1 Informacija perduota (ágriuva prie LN ðulinio).','','2018-07-19','12:20'
11,'2018-07-19','12:30','Gedimino pr.','V.Suveizdis','Perveþti demontuotà cilindrà.','','Aleksandr Þuromskij','Demontuotas cilindras perveþtas nurodytu adresu.','','2018-07-19','13:35'
12,'2018-07-19','13:10','Vilkpëdës 4','privatus','Vaþ. dalyje formuojasi ágriuva.','dispecerine@vv.lt','Aleksandr Þuromskij','12.1 Informacija perduota (ágriuva prie VV tinklø ðulinio). Pastatytos dvi signalinës tvorelës ir STOP juosta.','','2018-07-19',''
13,'2018-07-19','13:20','Naujininkø 54','privatus','Vaþ. dalyje prie ðulinio formuojasi ágriuva.','teresa.karpovic@telia.lt','Aleksandr Þuromskij','12.1 Informacija perduota (patikslinûs adresà - Ðaltkalviø g. 54 , ágriuva formuojasi prie TELIA tinklø ðulinio). Pastatyta vertikali gairë.','','2018-07-19',''
14,'2018-07-19','13:30','Kalvarijø 144','privatus','Apgadintas ,,greièio'' apribojamo kalniukas", pradurtas ratas.','UAB ,,GATAS" 869930919','Aleksandr Þuromskij','12.1 Informacija perduota ','','2018-07-19',''
