'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-07','02:08','Dariaus ir Girëno','VPK','Autoávykis','','Konstantin Skaiva','12.4 Avarinës vietos sutvarkymas.','','2017-09-07','02:35'
2,'2017-09-07','03:50','Gedimino pr.','','Atidaryti pravaþiavimà.','','Konstantin Skaiva','Pravaþiavimas atidarytas.','','2017-09-08','04:05'
3,'2017-09-07','07:00','Þygio 5A','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','11:45'
4,'2017-09-07','07:01','Tauro 12E','WAZE','Duobë vaþ. dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','12:00'
5,'2017-09-07','07:03','Ðevèenkos 16F','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','12:08'
6,'2017-09-07','07:05','Gelvonø 26','WAZE','Duobës vaþ.dalyje','','Konstantin Skaiva','Vykdomi kelio remonto darbai.','','2017-09-07','10:38'
7,'2017-09-07','07:07','Povilaièio A.J. 248','WAZE','Vaþ.dalyje duobës','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','09:58'
8,'2017-09-07','07:10','Sausio 13-tosios 16A','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','09:54'
9,'2017-09-07','07:13','Ozo 10','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','10:40'
10,'2017-09-07','07:15','Þukausko 9','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','10:43'
11,'2017-09-07','07:17','Paneriðkiø 58','WAZE','Duobës vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','09:19'
12,'2017-09-07','07:20','Dubliðkiø 36','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','09:21'
13,'2017-09-07','07:25','Gudø 6','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','11:01'
14,'2017-09-07','07:30','Antakalnio 32','WAZE','Duobë vaþ.dalye.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','10:50'
15,'2017-09-07','07:36','Elektrinës 3A','WAZE','Duobë vaþ.dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','09:43'
16,'2017-09-07','07:37','Smalinës 19','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','14:16'
17,'2017-09-07','07:38','Chodkevièiaus g. 19','WAZE','Avarinë duobë vaþ dalyje.','Leminkainen','Konstantin Skaiva','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu (0,05 m³) (60/50/8cm.);','','',''
18,'2017-09-07','07:40','Olyvkos g. 21','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','15:05'
19,'2017-09-07','07:41','Mokslininkø 13F','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','15:29'
20,'2017-09-07','07:42','Galvës sodø 39','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','13:30'
21,'2017-09-07','07:43','Skersinës sodø 7-oji 7','WAZE','Avarinë duobë vaþ dalyje','Leminkainen','Konstantin Skaiva','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu (0,1 m³) (90/70/8cm);','Alsfalbetinis frezuotas (.1 M3)','',''
22,'2017-09-07','07:44','Santariðkiø 57','WAZE','Avarinë duobë vaþ dalyje','Leminkainen','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) (80/70/7cm);','Alsfalbetinis frezuotas (.1 M3)','',''
23,'2017-09-07','07:45','Þirniø 64','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','17:42'
24,'2017-09-07','07:46','Liepkalnio 69','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','17:22'
25,'2017-09-07','07:47','Dariaus ir Girëno 6','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Vyksta remonto darbai.','','2017-09-07','17:07'
26,'2017-09-07','07:48','Rugiagëliø 6A','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','Stovi vertikali gairë.','','2017-09-07','10:10'
27,'2017-09-07','07:49','Nemenèinës pl. 166','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-07','10:27'
28,'2017-09-07','07:50','Architektø 126','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','Stovi tvorelë ir vertikali gairë.','','2017-09-07','09:50'
