'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-17','03:45','Gedimino pr. aikðtë','Ekipaþui apvaþiuojant','Betoniniø gëliniø ir suolø apribojanèiø transporto eismà pastatymas ant ðaligatvio.','',' ','Betoninës gëlinës ie suolai pastatyti ant ðaligatvio.','','2017-09-17','04:10'
2,'2017-09-17','06:30','Savièiaus 6','VPK','Betoninis blokelis vaþ.dalyje.','',' ','Betoninis blokelis patrauktas nuo vaþ.dalies ,eismas atidarytas.','','2017-09-17','06:45'
3,'2017-09-17','07:02','Ateities 39','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Reikia taisyti su karðtu asfaltu.','','',''
4,'2017-09-17','07:05','Skersinës 10','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) (nurodomi preliminarûs duobës iðmatavimai 40x50x15 )','Alsfalbetinis frezuotas (.1 M3)','2017-09-17','09:20'
5,'2017-09-17','07:08','Rieðës 3','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë  laikinai uþpilta frezuotu asfaltu (0,1m³) (nurodomi preliminarûs duobës iðmatavimai 30x40x10 )','Alsfalbetinis frezuotas (.1 M3)','2017-09-17','09:45'
6,'2017-09-17','07:11','Sakalaièiø 1 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) (nurodomi preliminarûs duobës iðmatavimai 50x70x10 )','Alsfalbetinis frezuotas (.1 M3)','2017-09-17','10:25'
7,'2017-09-17','07:15','Gariûnø 68','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1m³) (nurodomi preliminarûs duobës iðmatavimai 50x70x10 )','Alsfalbetinis frezuotas (.1 M3)','2017-09-17','10:45'
8,'2017-09-17','07:18','Ozo 23','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Vyksta gatvës remonto darbai.','','','00:00'
9,'2017-09-17','07:18','Þygio 22','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','','10:32'
10,'2017-09-17','07:22','Ozo 20','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Vyksta gatvës remonto darbai.','','',''
11,'2017-09-17','07:25','Gelvonø 68','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Vyksta gatvës remonto darbai.','','',''
12,'2017-09-17','07:30','Gedvydþiø 18','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
13,'2017-09-17','07:31','Þemynos 2 C','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Atliekami gatvës remonto darbai.','','',''
14,'2017-09-17','07:32','Þemynos 7 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Atliekami gatvës remonto darbai.','','',''
15,'2017-09-17','07:33','Þemynos 7','WAZE','Duobë vaþ. dalyje.','','Rita Zarauskienë','Vyksta gatvës remonto darbai.','','',''
16,'2017-09-17','07:38','Sausio 13-tosios 1','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Vyksta gatvës remonto darbai.','','',''
17,'2017-09-17','07:40','Ozo 32','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Patikrinus ðiuo adresu visos duobës yra asfaltuotos.','','',''
18,'2017-09-17','10:40','Antakalnio stot.Tvereèiaus','BPC','Stotelëje daug dûþenø stiklo ir ðiukðliø.','','Rita Zarauskienë','Stiklo dûþenos surinktos ir iðveþtos.','','2017-09-17','11:05'
19,'2017-09-17','11:20','Þaliøjø eþerø posûkis','VPK','Auto ávykis.','','Rita Zarauskienë','5.2 Vieta po autoávykio sutvarkyta.','','2017-09-17','12:00'
20,'2017-09-17','14:00','Vytenio 50','Ekipaþui apvaþiuojant','Þenklø patikrinimas.','','Rita Zarauskienë','Gatvës remonto darbai atlikti.Gairë paimta.','','2017-09-17','14:20'
21,'2017-09-17','14:00','Vokieèiø 9','Ekipaþui apvaþiuojant.','Þenklø patikrinimas.','','Rita Zarauskienë','12.2 Laikinøjø þenklø patikrinimas.Darbai neatlikti.Þenklai palikti.','','2017-09-17','14:45'
22,'2017-09-17','14:03','Basanavièiaus 21','Ekipaþui apvaþiuojant.','Þenklø patikrinimas.','','Rita Zarauskienë','12.2 Laikinøjø þenklø patikrinimas.Darbai neatlikti,þenklai palikti.','','2017-09-17','14:40'
23,'2017-09-17','14:05','Gynëjø 4','Ekipaþui apvaþiuojant.','Þenklø patikrinimas.','','Rita Zarauskienë','12.2 Laikinøjø þenklø patikrinimas.Darbai atlikti,þenklø nerasta.','','2017-09-17','15:00'
24,'2017-09-17','14:05','Paneriø 34','Ekipaþui apvaþiuojant.','Þenklø patikrinimas.','','Rita Zarauskienë','12.2 Laikinøjø þenklø patikrinimas.Darbai atlikti ,þenklø nerasta.','','2017-09-17','14:34'
25,'2017-09-17','14:10','Goðtauto po tiltu','Ekipaþui apvaþiuojant.','Þenklø patikrinimas.','','Rita Zarauskienë','Vyksta gatvës remonto  darbai.Kelio þenklai palikti.','','2017-09-17','14:55'
26,'2017-09-17','14:30','Dilgynës 3 B','BPC','Nuo ðlaito bëga vanduo.','','Rita Zarauskienë','Patikrinus nuspræsta,kad bëga gruntiniai vandenys.','','',''
27,'2017-09-17','18:40','Rinktinës','BPC','Dûþenos vaþ.dalyje.','','Rita Zarauskienë','Dûþenos surinktos ir iðveþtos.','','2017-09-17','19:10'
28,'2017-09-17','19:10','Rinktinës 4','WAZE','Prasëdæs ðulinio korpusas vaþ.dalyje.Ðulinys yra FK.','VV avarinë 861611256','Rita Zarauskienë','Informacija perduota.','','',''
29,'2017-09-17','19:14','Ðeimyniðkiø 26','WAZE','Nelygus kelias.','','Rita Zarauskienë','Nelygus kelias trijose juostose,reikia remonto darbø.','','',''
30,'2017-09-17','19:19','Tuskulënø 41','WAZE','Duobës vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
31,'2017-09-17','19:30','Lukðio P. 5 B','WAZE','Duobë vaþ. dalyje.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) (nurodomi preliminarûs duobës iðmatavimai 50x50x10 )','Alsfalbetinis frezuotas (.1 M3)','2017-09-17','19:30'
32,'2017-09-17','19:45','Liepkalnio stotelë Þirniø','BPC','Stotelëje bamperio liekanos.','','Rita Zarauskienë','Pakeltos bamperio liekanos ir iðveþtos.','','2017-09-17','20:20'
33,'2017-09-17','19:48','Dþiaugsmo 45','Pastebëta pravaþiuojant.','Statybinis padëklas vaþ.dalyje.','','Rita Zarauskienë','Statybinis padëklas pakeltas ir iðveþtas.','','2017-09-17','19:50'
34,'2017-09-17','19:56','Bizausko g. 45 A','WAZE','Duobës vaþ.dalyje.','OlgaLapinskienë@vilnius.lt','Rita Zarauskienë','Þvyrkelis,reikalingi greideriavimo darbai.Informacija perduota.','','',''
35,'2017-09-17','20:09','Guriø sankirta','Pastebëta pravaþiuojant','Padanga kelkraðtyje.','','Rita Zarauskienë','Padanga pakelta ir iðveþta.','','2017-09-17','20:10'
36,'2017-09-17','20:15','Ukmergës 280 link BIGO','Policija','Auto ávykis.Dûþenos ir iðsiliejæ tepalai vaþ. dalyje.','','Rita Zarauskienë','Dûþenos surinktos.Tepalas neutralizuotas panaudojant 5kg. sauso sorbento.','Absorbentas birus universalus UEDX020 (5 KG)','2017-09-17','20:50'
37,'2017-09-17','20:30','Baldþio link Nemenèinës','BPC','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë- laikinai uþpilta frezuotu asfaltu (0,2 m³) .(pastatyta gairë)','','2017-09-17','21:35'
38,'2017-09-17','20:55','Nemenèinës pl. link Nemenèinës','BPC','Duobë vaþ.dalyje.','','Rita Zarauskienë','Duobë uþpilta frezuotu asfaltu (0,1m3)','Alsfalbetinis frezuotas (.1 M3)','2017-09-17','21:35'
39,'2017-09-17','21:15','Narbuto po viaduku','VPK','Auto ávykis .Tepalai,dûþenos.','','Rita Zarauskienë','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (5  kg )sorbentà ,  vieta iðvalyta;','Absorbentas birus universalus UEDX020 (5 KG)','2017-09-17','21:35'
40,'2017-09-17','21:20','Minsko pl. prie MAXIMOS','BPC','Suþalotas ðuniukas vaþ.dalyje.','','Rita Zarauskienë','2.1 Gyvûnas  perduotas   Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës (2 VNT)','2017-09-17','22:30'
