'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-10-29','03:55','Gedimino a. Svaièiaus','','Atidaryri eismà','','Konstantin Skaiva','Eismas atidarytas.','','2017-10-29','04:33'
2,'2017-10-29','06:53','Kæstuèio 38','','Nuvirtæs medis á vaþiuojamàjà gatvës dalá.','e.jokubauskas@grinda.lt stebule@takas.lt','Konstantin Skaiva','6.1 Medis patrauktas á kelkraðtá ir paruoðtas iðveþimui, vieta iðvalyta;','','',''
3,'2017-10-29','07:30','Paneriø 26','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','10:24'
4,'2017-10-29','07:31','Vytenio 57A','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','10:30'
5,'2017-10-29','07:32','Fabijoniðkiø 9','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','10:41'
6,'2017-10-29','07:33','Ukmergës 232','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','10:43'
7,'2017-10-29','07:34','Gabijos 35','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','11:01'
8,'2017-10-29','07:35','Rygos 33','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','11:07'
9,'2017-10-29','07:35','Kæstuèio 36','','Pastebëtas uþsikimðæs LN trapas, didelë bala.','','Konstantin Skaiva','Trapas iðvalytas, vanduo suleistas.','','2017-10-29','07:38'
10,'2017-10-29','07:36','Ukmergës 376B','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','11:16'
11,'2017-10-29','07:37','Apkasø 12B','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','10:33'
12,'2017-10-29','07:38','Saulëtekio alëja 4','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','10:45'
13,'2017-10-29','07:39','Saulëtekio alëja 9A','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-29','10:50'
