'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-10-20','08:05','Geleþinio vilko / Ukmergës g.','','Pusiau atviras ðulinys ðaligatvyje','','Darijuð Ceiko','7.4 LN ðulinys uþdengtas tuo paèiu dangèiu.','','2017-10-20','08:45'
2,'2017-10-20','08:54','Fizikø 14 [2017.10.12 áraðas]','','Juda LN ðulinio korpusas ávaþiavime','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-10-20','08:57'
3,'2017-10-20','09:00','Þolyno 47','Januðka','Smegduobë darþelio teritorijoje','','Darijuð Ceiko','Smegduobë þaliosios vejos zonoje uþpilta smëliu (1 m³)','S.S.Smëlis fr.0/5 (1 M3)','2017-10-20','16:30'
4,'2017-10-20','09:05','Prûsø 2','','Duobës vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas] ','Darijuð Ceiko','Duobës (viso: 2 vnt.) laikinai uþpiltos frezuotu asfaltu (viso: 0,2 m³)','Alsfalbetinis frezuotas (.2 M3)','',''
5,'2017-10-20','10:00','Studentø 39 (nuo Narbuto g.)','Adas','Uþsikimðæ du LN trapai','Áraðas LN gamybinei tarnybai, R.Zabarovskis','Darijuð Ceiko','12.1 Informacija perduota','','',''
6,'2017-10-20','10:05','Kavoliuko A.P. 9','','Smegduobë vaþiuojamoje gatvës dalyje kieme','VV avarinë 861611256','Darijuð Ceiko','Formuojasi smegduobë vaþiuojamoje gatvës dalyje kieme prie FN ðulinio','','',''
7,'2017-10-20','10:26','Rinktinës 10','BPC','Iðkylæ du ðuliniai vaþiuojamoje gatvës dalyje','Ðilumos tinklai 2653591','Darijuð Ceiko','Iðkylæ du ðilumos tinklø ðuliniai vaþiuojamoje gatvës dalyje. Laikinas þenklas trukdys eismui.','','',''
8,'2017-10-20','10:33','Tûkstantmeèio (nuo Liepkalnio g.)','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-20','10:36'
9,'2017-10-20','10:41','Pylimo','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-20','10:44'
10,'2017-10-20','11:00','Sluðkø 3','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB „GRINDA“  v.kastunovic@grinda.lt','Darijuð Ceiko','Duobës (viso: 2 vnt.) laikinai uþpiltos frezuotu asfaltu (viso: 0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
