'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-11-10','00:50','Verkiø Leidþiantis nuo Verkiø rûmø','BPC','Kliûtis vaþiuojamoje dalyje','','Konstantin Skaiva','Vertikali gairë pastatyta á vietà.','','2017-11-10','01:12'
2,'2017-11-10','07:01','Apkasø St. Apkasø','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-10','09:03'
3,'2017-11-10','07:02','Trimitø 24','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-10','09:01'
4,'2017-11-10','07:03','Sietyno','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-10','08:25'
5,'2017-11-10','07:04','Virðupio','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-10','09:39'
6,'2017-11-10','07:05','Paneriðkiø 5T','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje','e.jokubauskas@grinda.lt','Konstantin Skaiva','Reikia tvarkyti visà gatvæ','','',''
7,'2017-11-10','07:30','Pakraðèio 10','VPK','Kliûtis vaþ dalyje','','Konstantin Skaiva','Plastmasinës duoþenos surinktos ir iðveþtos','','2017-11-10','08:45'
8,'2017-11-10','07:48','Laisvës  pr. Prie ,,Mados"''','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-11-10','08:34'
9,'2017-11-10','08:50','Algirdo 37','','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-10','09:18'
10,'2017-11-10','09:01','Ðviesos  Grigiðkës 6','Nijolë','Ágriuva ant ðaligatvio','VV 861611256','Konstantin Skaiva','Ágriuva virð FN tinklø. Pastatyta tvorelë.','','',''
11,'2017-11-10','09:02','Þalgirio 88','VV','Aotoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-11-10','09:33'
12,'2017-11-10','09:30','Pramonës 195','','Iðbarstytos malkos vaþiuojamoje dalyje','','Konstantin Skaiva','Malkos surinktos','','2017-11-10','10:02'
13,'2017-11-10','09:36','Pupojø','','Nuo Rokantiðkiø kapiniø. Iðplauti kelkraðèiai.','e.jokubauskas@grinda.lt','Konstantin Skaiva','Smarkiai iðplauti kelkraðèiai. Informacija perduota.','','',''
14,'2017-11-10','10:10','Pramonës 97','','Pastebëtos 2 lengvojo automobilio padangos vaþiuojamoje dalyje','','Konstantin Skaiva','2 padangos paimtos','','2017-11-10','10:13'
15,'2017-11-10','10:11','Linksmoji','','Atviras ðulinys þalioje vejoje','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-10','10:39'
16,'2017-11-10','10:17','Ozo Link Akropolio','BPC','Maiðas su ðiukðlëmis vaþiuojamoje dalyje','','Konstantin Skaiva','10.1 Paimta ir iðveþta. ','','2017-11-10','10:32'
