'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-08-05','00:15','Kirtimø 23A','VPK','Autoávykis: \x0d\x0aautomobilio þibintø duþenos, plastiko liekanos ir skardos fragmentai vaþiuojamoje gatvës dalyje\x0d\x0a','','Darijuð Ceiko','5.2 Vieta po autoávykio sutvarkyta.','','2017-08-05','00:55'
2,'2017-08-05','07:30','Gervëèiø 4','Romuald','Ágriuva vaþiuojamoje gatvës dalyje','VV avarinë 861611256','Darijuð Ceiko','Ágriuva vaþiuojamoje gatvës dalyje prie FN ðulinio. Pastatyta vertikali gairë','','',''
3,'2017-08-05','08:30','Savanoriø 65A','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-05','08:33'
4,'2017-08-05','08:35','Savanoriø 27A [2017.07.24 áraðas]','','Ágriuva vaþiuojamoje gatvës dalyje prie FN ðulinio','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-08-05','08:38'
5,'2017-08-05','08:38','Þemaitës 1 [2017.07.21 áraðas]','','Ágriuva virð FN tinklø vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-08-05','08:41'
6,'2017-08-05','08:42','Savanoriø 203','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-05','08:45'
7,'2017-08-05','08:43','Sierakausko / Èiurlionio g. [2017.07.07 áraðas]','','Ágriuva vaþiuojamoje gatvës dalyje virð FN tinklø','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2017-08-05','08:46'
8,'2017-08-05','08:47','Vivulskio 12 [2017.07.28 áraðas]','','Susmegusios 6 vnt. ðaligatvio plytelës. Smegduobë susiformavo po smarkaus lietaus.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-08-05','08:50'
9,'2017-08-05','08:52','Raugyklos / Plaèioji g. [2017.07.17 áraðas]','','Smegduobë ðaligatvyje. Tinklø neaptikta','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-08-05','08:53'
10,'2017-08-05','08:52','Gerosios vilties 10','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-05','08:55'
11,'2017-08-05','08:58','Savanoriø / Þemaitës g.','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu vyksta kelio dangos remonto darbai.','','2017-08-05','09:01'
