'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-05-16','03:40','Gedimino pr.','VMSA','Transporto eismo atidarymas','','Darijuð Ceiko','Transporto eismas atidarytas','','2018-05-16','04:10'
2,'2018-05-16','07:40','Pramonës 48','Darijuð','Bilda vandentiekio ðulinio dangtis vaþiuojamoje gatvës dalyje','VV avarinë 861611256','Darijuð Ceiko','12.1 Informacija perduota ','','',''
3,'2018-05-16','07:45','Geleþinio vilko (nuo Santariðkiø)','BPC','Negyvas katinas vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','2.2 Gyvûno gaiðena nerasta.','','2018-05-16','09:35'
4,'2018-05-16','08:30','Pelesos 43 [2018.05.08 áraðas]','','Smegduobë vaþiuojamoje gatvës dalyje prie FN ðulinio.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Paruoðta asfaltavimui.','','2018-05-16','08:35'
5,'2018-05-16','08:35','Tyzenhauzø 7 [2018.04.02 áraðas]','','Vaþ. dalyje formuojasi smegduobë','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-05-16','08:40'
6,'2018-05-16','08:40','Buivydiðkiø 9','','Bilda ðulinio dangtis kieme','Áraðas LN tarnybai, R.Zabarovskis','Darijuð Ceiko','Bilda LN ðulinio dangtis kieme vaþiuojamoje gatvës dalyje. Padëtos gumos tarpinës','','',''
7,'2018-05-16','09:55','Birutës 16 [2018.03.31 áraðas]','','Smegduobë þaliosios vejos zonoje prie LN ðulinio','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-05-16','10:00'
8,'2018-05-16','09:55','Ðeimyniðkiø 26','','Reikalingas LN tinklø patikrinimas gatvëje','Áraðas LN tarnybai, R.Zabarovskis','Darijuð Ceiko','12.1 Informacija perduota ','','',''
9,'2018-05-16','10:00','Taikos 72 [2018.04.02 áraðas]','','Prie LN ðulinio kieme pastatyta signalinë tvorelë','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-05-16','10:05'
10,'2018-05-16','10:03','Puðø 39 [2018.05.08 áraðas]','','Áduba prie FN ðulinio vaþiuojamoje gatvës dalyje ','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Paruoðta asfaltavimui.','','2018-05-16','10:08'
11,'2018-05-16','10:05','Taikos 119 [2018.05.03 áraðas]','','Ágriuva kieme vaþiuojamoje gatvës dalyje virð LN tinklø','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-05-16','10:10'
12,'2018-05-16','10:25','Ateities 12 [2018.04.22 áraðas]','','Ágriuva kieme. Patikrinti ðilumos tinklø trasà','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-05-16','10:30'
13,'2018-05-16','10:30','Dûkðtø 12 [2018.03.30 áraðas]','','Smegduobë prie 1 ðulinio namo.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-05-16','10:35'
14,'2018-05-16','10:55','Upës 9','Daiva Þilinskienë','Reikalinga pagalba atidarant ðuliná prie VCUP ','','Darijuð Ceiko','Ðulinys atidarytas ir parodyta kaip atidaromas.','','2018-05-16','12:20'
15,'2018-05-16','10:55','Naugarduko / Ðvitrigailos g. [2018.02.08 áraðas]','','Smegduobë ðaligatvyje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Laikino þenklo neaptikta.','','2018-05-16','11:00'
16,'2018-05-16','11:00','Naugarduko 60-64 [2018.05.10 áraðas]','','Ágriûva prie ðulinio. Informacija perduota.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Paruoðta asfaltavimui.','','2018-05-16','11:05'
17,'2018-05-16','14:33','Vilniaus / Gedimino rp.','Sigitas Ðakalys','paimti stulpelá','UAB „GRINDA“  v.kastunovic@grinda.lt','Darijuð Ceiko','Stulpelis paimtas ir atveþtas á UAB "Grindà"','','',''
18,'2018-05-16','15:40','Salininkø 53','Aplinkosauga','Negyva stirna kelkraðtyje','','Darijuð Ceiko','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës nitrilinës (2 VNT), Maiðai ðiukðlems  (1 VNT)','2018-05-16','17:00'
19,'2018-05-16','15:50','Iþdo 21','','Sulauþytas ðulinio dangtis vaþiuojamoje gatvës dalyje','VV avarinë 861611256','Darijuð Ceiko','Sulauþytas VV vandentiekio ðulinio dangtis vaþiuojamoje gatvës dalyje. Pastatyta vertikali gairë','','',''
20,'2018-05-16','17:30','Titnago 6','','Ilgà laikà paliktà neuþasfaltuotà perkasa per gatvæ. Neaiðku kas atlikinëjo darbus','Olga Lapinskienë [e-paðtas]','Darijuð Ceiko','12.1 Informacija perduota ','','',''
21,'2018-05-16','18:20','Ðilo 30','Viktorija Kauðylienë','Labai pavojingai ágriuvusi vaþiuojamoji dalis','','Darijuð Ceiko','Patikrinta. Vaþiuojamoji dalis jau sutvarkyta.','','2018-05-16','19:30'
22,'2018-05-16','18:25','Vingriø 17','Gintautas Kazimieras Niaura','Ant laiptø iðpaiðyta svastika','','Darijuð Ceiko','Svastika paðalinta.','','2018-05-16','19:35'
23,'2018-05-16','18:40','Gedimino pr.','VMSA','Transporto eismo apribojimas','','Darijuð Ceiko','Transporto eismas apribotas','','2018-05-16','19:10'
