'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-01-06','01:15','Pagubës','','Negyva stirna.','','Konstantin Skaiva','Nurodytu adresu stirnos nepastebëta.','','2017-01-06','02:03'
2,'2017-01-06','05:06','Tûkstantmeèio Á þiedo pusæ','VPK','Numuðtas laikinasis kelio þenklas vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Vertikali gairë pastatyta á vietà, atveþtas naujas ðviturëlis.','','2017-01-06','05:46'
3,'2017-01-06','06:00','Geleþinio vilko Tunelyje','BPC','Pavojingi varvekliai.','Tiltuva 869833907','Konstantin Skaiva','Informacija perduota.','','',''
4,'2017-01-06','06:45','Subaèiaus','','Neveikia ðviesoforas.','CEV 860815409','Konstantin Skaiva','Informacija perduota.','','',''
5,'2017-01-06','08:28','Lvovo 89','Steponavièiuis','Patikrinti ágriuvà vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Vandenrtekio avarija, truko vamzdys. Dirba VV darbuotojai, teritorija aptverta.','','2017-01-06','08:51'
6,'2017-01-06','09:07','Metalo 1A','Henrik','Avarinë duobë vaþiuojamoje gatvës dalyje.','i.rinkevicius@grinda.lt','Konstantin Skaiva','Duobë laikinai uþtisyta skalda. Sunaudota 0,1m3. Informacija perduota.','','',''
7,'2017-01-06','09:25','Architektø 106','','Pilnas FN ðulinys.','VV 861611256','Konstantin Skaiva','Informacija perduota.','','',''
8,'2017-01-06','09:36','Rugiø','','Slidi kelio danga.','Barstymo tarnyba 2732304','Konstantin Skaiva','Informacija perduota.','','',''
9,'2017-01-06','09:37','Savanoriø 276','VPK','Autoávykis. Duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-01-06','10:10'
10,'2017-01-06','10:07','Muitinës 34','Kuranovièius','Nestabilus ðulini dangtis vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','VV ðulinys. Korpusas iðvalytas nuo smëlio. Dangtis laikosi tvirtai, nejuda.','','2017-01-06','10:34'
