'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-08-30','04:35','Ðevèenkos','','Atviras ðulinys vaþ dalyje','VV 861611256','Konstantin Skaiva','7.2 FN ðulinys vaþiuojamoje gatvës dalyje laikinai uþdengtas manevriniu dangèiu ir pastatyta vertikali gairë.','','',''
2,'2017-08-30','07:15','Guriø','WAZE','Duobë vaþ.dalyje','el.paðtas Jakubauskas','Konstantin Skaiva','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu 0,1m³) ','Alsfalbetinis frezuotas (.1 M3)','2017-08-30','10:31'
3,'2017-08-30','07:15','Srovës 18A','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','stovi vertikali gairë.','','2017-08-30','10:43'
4,'2017-08-30','07:15','Paneriø 38A','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','09:35'
5,'2017-08-30','07:15','Þemynos 7','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','10:02'
6,'2017-08-30','07:15','Birþiðkø 87','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Viena avarinë jau buvo uþpilta frezuotu asfaltu.','','2017-08-30','14:50'
7,'2017-08-30','07:15','Smalinës 19','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','11:07'
8,'2017-08-30','07:15','Vakarinë 56','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','Paklotas naujas asfaltas','','2017-08-30','10:52'
9,'2017-08-30','07:15','Virðupio 39','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','10:50'
10,'2017-08-30','07:15','Volungës 18','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','11:00'
11,'2017-08-30','07:15','Gedvydþiø 18','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','10:15'
12,'2017-08-30','07:15','Kalvarijø 157','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','11:32'
13,'2017-08-30','07:15','Ðevèenkos 16','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','09:30'
14,'2017-08-30','07:15','Architektø 89A','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','09:48'
15,'2017-08-30','07:15','Architektø 126','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','09:44'
16,'2017-08-30','07:15','Maiðiagalos 18','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','11:44'
17,'2017-08-30','07:15','Pakarviø g. 3','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Þvirkelis.','','2017-08-30','15:42'
18,'2017-08-30','07:15','Santariðkiø 57','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','14:25'
19,'2017-08-30','07:15','Eiðiðkiø pl. 29','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','10:18'
20,'2017-08-30','07:15','Fabijoniðkiø 4a','WAZE','Duobës vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','10:08'
21,'2017-08-30','07:15','Konarskio S. 4A','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','09:20'
22,'2017-08-30','07:15','Labutytës g. 12','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Þvirkelis.','','2017-08-30','15:44'
23,'2017-08-30','07:15','Ginetiðkiø g. 41','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','10:55'
24,'2017-08-30','07:15','Nemenèinës pl. 150','WAZE','Duobë vaþ.dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','11:20'
25,'2017-08-30','07:15','Maciulevièiaus  45','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','09:51'
26,'2017-08-30','07:15','Naujoji Rivoniu 17','WAZE','Duobë vaþ. dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','12:01'
27,'2017-08-30','07:15','Bajorø sodø 1-oji 4','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','14:33'
28,'2017-08-30','07:15','Bajorø sodø 3-oji 9','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','14:36'
29,'2017-08-30','07:15','Visoriø sodø 2-ji 7','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Viena avarinë jau buvo uþpilta frezuotu asfaltu.','','2017-08-30','14:41'
30,'2017-08-30','07:15','Skersinës sodø 7-oji 28','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-30','14:21'
