'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-07-16','03:40','Gedimino pr.','','Patraukti gëlinæs.','','Konstantin Skaiva','Gëlinës ir suoliukai patraukti ant ðaligatvio.','','2017-07-16','04:05'
2,'2017-07-16','06:45','Kalvarijø st. ,,Pramogø arena"','','Avarinë duobë vaþiuojamoje gatvës dalyje.','Telia Karpovè','Konstantin Skaiva','4.4 Ágriuva susiformavusi dël poþeminiø komunikacijø gedimo, informacija perduota atsakingiems asmenims, pastatyta vertikali gairë.','','',''
3,'2017-07-16','08:00','Tunelio 13','VV','Atviras ðulinys þalioje vejoje.','LN Zabarovskis 865021570','Konstantin Skaiva','7.1 Ðulinys þaliosios vejos zonoje. Pastatyta tvorelë. Ánformacija perduota.','','',''
4,'2017-07-16','08:28','Gedimino pr.','Vidmantas','Patikrinti gëlinæs.','','Konstantin Skaiva','Patikrinta. Gëlinës nenustumtos.','','2017-07-16','08:38'
5,'2017-07-16','08:30','Polocko 6','VPK','Buitinës ðiukðlës vaþ. dalyje.','','Konstantin Skaiva','10.1 Paimta ir iðveþta. Gatvë iðvalyta.','','2017-07-16','08:49'
6,'2017-07-16','08:31','Þalgirio','VPK','Autoávykis.','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-07-16','08:49'
7,'2017-07-16','08:35','Verkiø 30','Policijos ekipaþas','Negyvas katinas vaþ. dalyje.','','Konstantin Skaiva','2.2 Gyvûno gaiðena nerasta.','','2017-07-16','09:01'
8,'2017-07-16','08:57','Geleþinio vilko 12','','Pastebëta padanga vaþ. dalyje.','','Konstantin Skaiva','10.1 Paimta ir iðveþta.','','2017-07-16','08:59'
9,'2017-07-16','10:40','Kalvarijø sodø 6-oji g.','','Laikinøjø þenklø patikrinimas','D. Baltruðaitienë','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti. Informacija pakartotinai perduota.','','',''
10,'2017-07-16','10:41','Ðirvintø 80','','Laikinøjø þenklø patikrinimas','Raimondas.Jacunskas@vilnius.lt','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti. Informacija perduota.','','',''
11,'2017-07-16','10:42','Juðkytës','','Laikinøjø þenklø patikrinimas','O. Lapinskienë','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti. Informacija pakartotinai perduota.','','',''
12,'2017-07-16','10:43','Karaimø 1','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti. Þenklas paimtas.','','2017-07-16','12:47'
13,'2017-07-16','10:44','Vienuolio 14','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti. Ágriuvø nepastebëta.','','2017-07-16','12:40'
14,'2017-07-16','11:10','Gabijos 45-32','Olga','Termometras su gyvsidabriu','','Konstantin Skaiva','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-07-16','11:37'
15,'2017-07-16','11:30','Batoro 140','','Pastebëtas negyvas zuikis vaþ. dalyje.','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Maiðas ðiukðlëms 60L plast. (1 VNT)','2017-07-16','11:31'
16,'2017-07-16','12:45','Mickevièiaus 4A','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti. Þenklas paimtas.','','2017-07-16','12:48'
17,'2017-07-16','13:03','Dariaus ir Girëno','','Negyvas katinas','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Maiðas ðiukðlëms 60L plast. (1 VNT)','2017-07-16','13:31'
18,'2017-07-16','13:27','Dariaus ir Girëno 16','','Pastebëta kad atlikti remonto darbai.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Gairë paimta.','','2017-07-16','13:30'
19,'2017-07-16','14:30','Draugystës 2','','Atviras ðulinys vaþ. dalyje.','','Konstantin Skaiva','Ið ðulinio teka lietaus vanduo, ðuliná uþdengëm tuo paèiu dangèiu, pastatyta vertikali gairë.','','2017-07-16','15:07'
20,'2017-07-16','15:58','Nemenèinës pl. 90A','','Negyva lapë.','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Maiðas ðiûkðliø 240L (1 VNT)','2017-07-16','16:26'
21,'2017-07-16','17:10','Gerbutavièiaus D. 10','VPK','Ðiukðliø konteineris vaþ. dalyje.','','Konstantin Skaiva','Pastatytas á vietà.','','2017-07-16','17:49'
22,'2017-07-16','17:37','Rygos 26','','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','7.1 Ðulinys þaliosios vejos zonoje uþdengtas tuo paèiu g/b dangèiu.','','2017-07-16','18:02'
23,'2017-07-16','18:00','Didlaukio 69','','Atviras ðulinys prie namo.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-07-16','18:21'
24,'2017-07-16','18:40','Liepkalnio 200','VPK','Autoávykis.','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-07-16','19:19'
25,'2017-07-16','19:03','Tûkstantmeèio','','Vaþ dalyje pastebëtos lentø nuolauþos.','','Konstantin Skaiva','10.1 Paimta ir iðveþta. ','','2017-07-16','19:05'
26,'2017-07-16','19:10','Guriø St ,,Kalnënai"','VPK','2 padangos vaþ. dalyje.','','Konstantin Skaiva','2 padangos paimtos.','','2017-07-16','19:32'
