'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-14','03:45','Gedimino pr.','E. Garbovskis','Eismo atnaujinimas','','Darijuð Ceiko','Eismas atnaujintas','','2017-09-14','04:00'
2,'2017-09-14','06:45','Eiðiðkiø pl. / Baltosios Vokës g.','BPC','Autoávykis: \x0d\x0aautomobilio þibintø duþenos, plastiko liekanos ir skardos fragmentai vaþiuojamoje gatvës dalyje\x0d\x0a','','Darijuð Ceiko','5.2 Vieta po autoávykio sutvarkyta.','','2017-09-14','08:40'
3,'2017-09-14','08:40','Goðtauto / Tumëno g. [2017.09.13 áraðas]','G. Vaðkevièius','Numuðtas laikinas kelio þenklas','','Darijuð Ceiko','Patikrinta. Remonto darbai atlikti, laikinas þenklas paimtas.','','2017-09-14','09:20'
4,'2017-09-14','08:55','Karklënø 21','Konstantin','Negyvas katinas prie kelio','VBGST 865257707','Darijuð Ceiko','12.1 Informacija perduota','','',''
5,'2017-09-14','09:05','Lukiðkiø','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-14','09:08'
6,'2017-09-14','09:10','Lukiðkiø  sk. 5A','','Sulauþytas Telia ðulinio dangtis ðaligatvyje [pastebëta vaþiuojant]','TELIA AB 1816','Darijuð Ceiko','pastatyta tvorelë','','',''
7,'2017-09-14','09:15','Goðtauto (prieðais seimà)','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-14','09:18'
8,'2017-09-14','09:20','Goðtauto (iðvaþiavimas á G. Vilko g.)','','medþio ðakos vaþiuojamoje gatvës dalyje\x0d\x0a[pastebëta vaþiuojant]\x0d\x0a','','Darijuð Ceiko','medþio ðakos patrauktos nuo vaþiuojamosios gatvës dalies','','2017-09-14','09:24'
9,'2017-09-14','09:25','Studentø 39','Arnoldas','Praneðë, kad nori perduoti sudauþyto buitinio termometro su gyvsidabriu liekanas','','Darijuð Ceiko','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-09-14','10:10'
10,'2017-09-14','09:25','Geleþinio vilko (po LEU viaduku)','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-14','09:28'
11,'2017-09-14','09:30','Ukmergës 234','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-14','09:33'
12,'2017-09-14','09:40','Gedvydþiø 14','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-14','09:43'
13,'2017-09-14','09:55','Ukmergës 214','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,05 m³)','Alsfalbetinis frezuotas (.05 M3)','',''
