'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-11-14','04:18','Þygimantø','VPK','Neveikia ðviesoforas','','Konstantin Skaiva','Prisiskambinti nepavyko. Tinklas uþimtas.','','2017-11-14','04:35'
2,'2017-11-14','07:02','Galvydþio 11A','Áraðas 2017.09.15','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti.','','2017-11-14','13:30'
3,'2017-11-14','07:03','Palangos 2','Áraðas 2017.10.17','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2017-11-14','13:18'
4,'2017-11-14','07:04','Paðilaièiø 8','Áraðas 2017.11.07','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2017-11-14','09:50'
5,'2017-11-14','07:05','Visoriø 6','Áraðas 2017.11.07','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2017-11-14','10:02'
6,'2017-11-14','07:10','Sapiegos','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-14','10:40'
7,'2017-11-14','07:11','Balþio','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-14','13:50'
8,'2017-11-14','07:12','Gynëjø','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-14','15:05'
9,'2017-11-14','07:13','Vrublevskio','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-14','15:10'
10,'2017-11-14','07:14','Ukmergës Siesikø st.','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-14','10:45'
11,'2017-11-14','07:15','Ozo Gelvonëlio st.','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-14','10:20'
12,'2017-11-14','07:16','Narbuto','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-14','09:24'
13,'2017-11-14','07:17','Sietyno Ateities st.','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-14','09:33'
14,'2017-11-14','08:19','Geleþinio vilko Prie Èiurlionio viaduku','BPC','Negyva lapë','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Ðiukðliø maiðai (1 VNT), Pirðtinës vienkartinës (2 VNT)','2017-11-14','09:07'
15,'2017-11-14','09:06','Dariaus ir Girëno 83','BPC','Atviri ðuliniai þalioje vejoje.','','Konstantin Skaiva','Trys ðuliniai uþdengti g/b dangèiais.','Dangèiai ðuliniø ÐD7F (3 VNT)','2017-11-14','09:39'
16,'2017-11-14','09:26','Vakarinis aplinkelis Ties posûkiu á Karoliniðkës','BPC','Statybinës ðiukðlës vaþ dalyje','','Konstantin Skaiva','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2017-11-14','10:10'
17,'2017-11-14','09:28','Þolyno','','Nepaþymëta duobë vaþ dalyje, iðpjautas asfaltas.','','Konstantin Skaiva','Pastebëta numuðta vertikali gairë, pastatyta á vietà.','','2017-11-14','10:52'
18,'2017-11-14','10:29','Taikos 199','VPK','Autoávykis','','Konstantin Skaiva','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (20kg ) ir skystà (10l) sorbentà, vieta iðvalyta;','Absorbentas birus universalus UEDX020 (20 KG), Naftos ploviklis  (10 LTR)','2017-11-14','11:14'
19,'2017-11-14','10:54','Milaðiaus O.','Ðakalys','Ágriuvæs ðulinys vaþ dalyje, nuo Valakampiø tilto link Nemenèinës)','','Konstantin Skaiva','Nurodytu adresu avariniø ðuliniø nepastebëta.','','2017-11-14','11:08'
