'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-05-19','00:25','Laisvës  pr. St ,,Vaivorykðtë"','Tomas','Negyva stirna','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës nitrilinës (2 VNT), Maiðai ðiukðlems  (1 VNT)','2018-05-19','01:24'
2,'2018-05-19','07:25','Tûkstantmeèio Prie Porsche salono','BPC','Negyvas katinas','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës nitrilinës (2 VNT), Maiðai ðiukðlems  (1 VNT)','2018-05-19','07:50'
3,'2018-05-19','07:50','Gedimino pr.','Garbovskis','Patraukti gëlinæ, áleisti VVT autobusà','','Konstantin Skaiva','Autobusas áleistas, gëlinë pastatyta á vietà.','','2018-05-19','08:03'
4,'2018-05-19','10:07','Vakarinis aplinkelis Prie pësèiøjø tilto','BPC','Negyvas katinas','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës nitrilinës (2 VNT), Maiðai ðiukðlems  (1 VNT)','2018-05-19','12:08'
5,'2018-05-19','10:11','Upës','Vidmantas','Patikrinti ar surinktos visos tvorelës','','Konstantin Skaiva','30vnt tvoreliø stovi prie þydø kapiniø','','2018-05-19','11:01'
6,'2018-05-19','10:37','Þaliøjø eþerø Prie rûmø','Davidas','Negyvas eþiukas','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës nitrilinës (2 VNT), Ðiukðliø maiðai (1 VNT)','2018-05-19','12:41'
7,'2018-05-19','12:00','Kirtimø Nuvaþiavimas á Trakus','BPC','Negyva stirna','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës nitrilinës (2 VNT), Ðiukðliø maiðai (1 VNT)','2018-05-19','14:10'
8,'2018-05-19','12:31','Þolyno 16','Danguolë','Atviras ðulinys ávaþiavime prie garaþø','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2018-05-19','13:04'
9,'2018-05-19','13:20','Kojelavièiaus A.V.','VPK','Neveikia ðviesoforas','CEV','Konstantin Skaiva','12.1 Informacija perduota ','','',''
10,'2018-05-19','14:17','Dzûkø 10','Tel','Pilnas FN ðulinys','VV 861611256','Konstantin Skaiva','12.1 Informacija perduota ','','',''
11,'2018-05-19','17:51','Panevëþio','Áraðas','Þenklø patikrinimas','','Konstantin Skaiva','Paruoðta asfaltavimui','','2018-05-19','18:55'
12,'2018-05-19','17:53','Ðvitrigailos','Áraðas','Þenklø patikrinimas','','Konstantin Skaiva','Nepadaryta','','2018-05-19','18:41'
13,'2018-05-19','17:56','Pelesos 3','Áraðas','Þenklø patikrinimas','','Konstantin Skaiva','Padaryta','','2018-05-19','18:46'
14,'2018-05-19','18:00','Pelesos 43','Áraðas','Þenklø patikrinimas','','Konstantin Skaiva','Padaryta','','2018-05-19','18:51'
15,'2018-05-19','18:11','Rimðos P. 16','Kuleðius','Ágriuva vaþ dalyje','VV 861611256','Konstantin Skaiva','FN ðulinys. Pastatyta tvorelë','','',''
16,'2018-05-19','19:45','Gedimino pr.','Garbovskis','Patraukti gëlinæ, iðleisti VVt autobusà, pastatyti gëlinæ atgal','','Konstantin Skaiva','Padaryta','','2018-05-19','20:03'
17,'2018-05-19','21:55','Metalo 19A','BPC','Avarinës duobës vaþ dalyje','Balèytis','Konstantin Skaiva','2 duobës laikinai uþtaisytos frez asfaltu','Alsfalbetinis frezuotas (.1 M3)','',''
18,'2018-05-19','22:21','Rugiø 9','BPC','Tepalai kieme','','Konstantin Skaiva','Iðvalyti','Absorbentas birus universalus UEDX020 (5 KG)','2018-05-19','23:08'
19,'2018-05-19','23:11','Geleþinio vilko 11','BPC','Negyvas katinas','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës nitrilinës (2 VNT), Maiðai ðiukðlems  (1 VNT)','2018-05-19','23:11'
20,'2018-05-19','23:40','Ðiaurës 39','VPK','Negyva stirna','','Konstantin Skaiva','2.2 Gyvûno gaiðena nerasta.','','2018-05-19','00:19'
