'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-11','03:40','Gedimino pr.','','Atidaryti pravaþiavimà.','','Konstantin Skaiva','Pravaþiavimas atidarytas','','2017-09-11','03:59'
2,'2017-09-11','07:00','Visoriø sodø 2-ji 7','WAZE','Avarinë duobë','','Konstantin Skaiva','Duobës jau uþtaisytos.','','2017-09-11','10:30'
3,'2017-09-11','07:01','Visoriø sodø 14-oji 6','WAZE','Avarinë duobë','','Konstantin Skaiva','4.6 Nurodytu adresu ágriuvos nepastebëta. Þvirkelis.','','2017-09-11','10:24'
4,'2017-09-11','07:02','Laisvës  pr. 77E','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','09:11'
5,'2017-09-11','07:03','Gelvonø 20','WAZE','Avarinë duobë','','Konstantin Skaiva','Vyksta remonto darbai','','2017-09-11','09:51'
6,'2017-09-11','07:04','Paðilaièiø 10A','WAZE','Avarinë duobë','','Konstantin Skaiva','Remontuojamas ðulinys, stovi vertikali gairë.','','2017-09-11','09:34'
7,'2017-09-11','07:05','Ukmergës 292','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Viena duobë jau buvo uþtaisyta frezuotu asfaltu.','','2017-09-11','09:30'
8,'2017-09-11','07:06','Medeinos 14','WAZE','Avarinë duobë','','Konstantin Skaiva','Vyksta remonto darbai.','','2017-09-11','09:22'
9,'2017-09-11','07:07','Þemynos 7','WAZE','Avarinë duobë','','Konstantin Skaiva','Vyksta remonto darbai.','','2017-09-11','09:20'
10,'2017-09-11','07:08','Savanoriø 207A','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','12:20'
11,'2017-09-11','07:09','Piliakalnio 3A','WAZE','Avarinë duobë','','Konstantin Skaiva','Duobë jau buvo uþtaisyta frezuotu asfaltu','','2017-09-11','11:41'
12,'2017-09-11','07:10','Tuskulënø 2A','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','10:59'
13,'2017-09-11','07:11','Parko 32','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','10:15'
14,'2017-09-11','07:12','Paneriø 34','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','15:58'
15,'2017-09-11','07:12','Kojelavièiaus A.V. 16A','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','09:58'
16,'2017-09-11','07:13','Skaidiðkiø 21','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','18:45'
17,'2017-09-11','07:13','Eiðiðkiø pl.','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','09:30'
18,'2017-09-11','07:14','Glaubico 34','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','19:53'
19,'2017-09-11','07:14','Kosciuðkos T. 24','BPC','Ið ðulinio teka nuotekos.','VV 861611256','Konstantin Skaiva','12.1 Informacija perduota.','','',''
20,'2017-09-11','07:15','Vakarinë 56','WAZE','Avarinë duobë','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-11','20:38'
21,'2017-09-11','07:16','Skersinës Sodø 1-oji g. 7','WAZE','Avarinë duobë','Leminkainen','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) (60/60/8cm);','Alsfalbetinis frezuotas (.1 M3)','',''
22,'2017-09-11','07:17','Skersinës sodø 6-oji 1D','WAZE','Avarinë duobë','Leminkainen','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) (60/70/8cm);','Alsfalbetinis frezuotas (.1 M3)','',''
23,'2017-09-11','09:00','Gabijos 2','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti','','2017-09-11','09:29'
24,'2017-09-11','09:30','Dûkðtø 9','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti.','','2017-09-11','09:45'
25,'2017-09-11','09:40','Parko 68','VPK','Autoávykis.','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-09-11','10:25'
26,'2017-09-11','09:41','Ukmergës 222','','Ágriuva ant ðaligatvio.','Tiltuva, Levusov 869833906','Konstantin Skaiva','Iðplautos ðaligatvio plytelës ant tilto. Pastatyta tvorelë. Informacija perduota.','','',''
27,'2017-09-11','10:00','Geleþinio vilko Po Narbuto þiedu','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-09-11','10:40'
28,'2017-09-11','10:16','Kovo-11os Grigiðkës 30','Jolita','Avarnës duobës vaþ dalyje','e.jokubauskas@grinda.lt','Konstantin Skaiva','Daug duobiø. Avarinës duobës laikinai uþpiltos tuo paèiu iðplautu frezuotu asfaltu. Reikalingi asfalto dangos remonto darbai.','','',''
29,'2017-09-11','10:26','Gerovës Parke','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti. þenklas paimtas.','','2017-09-11','10:33'
30,'2017-09-11','10:50','Ðeðkinës 45','Tomas','Ágriuva kieme.','LN, Vaðkevièius 865099272','Konstantin Skaiva','4.3 Ágriuva susiformavo prie LN ðulinio. Þenklo nestatëme, nes trukdo eismui.','','',''
31,'2017-09-11','10:55','Þirmûnø 6','','Apgadintas avarinës vietos aptverimas.','','Konstantin Skaiva','Aptvrimas pataisytas.','','2017-09-11','14:09'
32,'2017-09-11','11:19','Kedrø 4','BPC','Ágriuva prie ðulinio vaþ dalyje','LN, Vaðkevièius 865099272','Konstantin Skaiva','Ádubæs asfaltas prie LN ðulinio. Reikia remontuoti.','','',''
33,'2017-09-11','11:29','Þaliøjø eþerø 3A','BPC','Ið po þemës teka karðtas vanduo.','Ðilumos tinklai 868740439','Konstantin Skaiva','12.1 Informacija perduota','','',''
