'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-01-14','03:45','Gedimino pr.','(Budintis ekipaþas)','Transporto esmo per prospektà atidarymas.','','Aleksandr Þuromskij','Gëlinës ir suolai , apribojantys transporto eismà per prospektà, pastatyti ant ðaligatvio. Laikinai pastatytos vert. gairës (17vnt.) surinktos ir iðveþtos. Transporto eismas per prospektà paleistas.','','2018-01-14','04:15'
2,'2018-01-14','07:20','Asanavièiûtës','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-14','09:10'
3,'2018-01-14','07:25','Narbuto','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-14','09:05'
4,'2018-01-14','07:40','Goðtauto prie  Baltojo tilto','VPK','Vaþ. dalyje po autoávykio duþenos.','','Aleksandr Þuromskij','5.2 Vieta po autoávykio sutvarkyta.','','2018-01-14','08:00'
5,'2018-01-14','08:10','Fermentø','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-14','09:30'
6,'2018-01-14','08:35','Salininkø','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-14','09:35'
7,'2018-01-14','09:35','Gedimino pr.','V.Suveizdis ','Patikrinti laikinai pastatytas transporto eismà per prospektà apribojanèias priemonës (gëlinës, suolus ir vert. gairës).','','Aleksandr Þuromskij','Gëlinës, suolai ir laikinai pastatytos vert. gairës stovi tvarkingai.','','2018-01-14','10:20'
8,'2018-01-14','09:55','Savanoriø link Grigiðkiø','(Pastebëta pravaþiuojant)','Vaþ. dalyje plastamsinio bamperio nuolauþas.','','Aleksandr Þuromskij','10.1 Paimtas ir iðveþtas. ','','2018-01-14','10:00'
9,'2018-01-14','10:10','Ðviesos  Grigiðkës 8','(Pastebëta pravaþiuojant)','Ant ðaligatvio padanga.','','Aleksandr Þuromskij','Padanga paimta ir iðveþta.','','2018-01-14','10:15'
10,'2018-01-14','11:20','Antakalnio sankrþ.','Vidmantas Suveizdis','Sausio 13 - osios maratono marðruto prieþiûra.','','Aleksandr Þuromskij','Maratono startas praëjo tvarkingai.','','2018-01-14','12:50'
11,'2018-01-14','11:30','Konstitucijos pr. prie þiedo','Vidmantas Suveizdis','Sausio 13-osios maratono marðruto prieþiûra.','','Aleksandr Þuromskij','Nurodytu adresu maratonas praëjo be incidentø.','','2018-01-14','12:45'
12,'2018-01-14','11:45','Sausio 13-tosios prie ,,Karolina" vieðb.','Vidmantas Suveizdis','Sausio 13-osios maratono marðruto prieþiûra.','','Aleksandr Þuromskij','Maratono finiðavimas praëjo tvarkingai, be incidentø.','','2018-01-14','13:35'
13,'2018-01-14','13:55','Daukðos M. 3','(Pastebëta pravaþiuojant)','Vaþ. dalyje prie ávaþiavimo á kiemà plastmasinio posparnio nuolauþas.','','Aleksandr Þuromskij','10.1 Paimtas ir iðveþtas. ','','2018-01-14','14:00'
14,'2018-01-14','14:35','Geleþinio vilko tunelyje link Savanoriø pr.','BPC','Vaþ. dalyje lentos gabalas.','','Aleksandr Þuromskij','10.1 Paimtas ir iðveþtas. ','','2018-01-14','14:50'
15,'2018-01-14','14:40','Kariø kapø','eduardas.garbovskis@vilnius.lt','Po renginio surinkti ir iðveþti metalinës tvorelës (30vnt.)','','Aleksandr Þuromskij','Metalinës tvorelës (30 vnt.) surinktos ir iðveþtos.','','2018-01-14','15:20'
16,'2018-01-14','15:10','Sausio 13-tosios prie TV bokðto','eduardas.garbovskis@vilnius.lt','Po renginio surinkti ir iðveþti metalinës tvorelës (29 vnt.).','','Aleksandr Þuromskij','Metalinës tvorelës (29 vnt.) surinktos ir iðveþtos.','','2018-01-14','16:15'
17,'2018-01-14','15:50','Savanoriø 189','(Budinèiu ekipaþu apvaþiuojant)','Laikinai pastatytø kelio þenklø patikrinimas (þiûrëti ataskaitoje 2017.12.30)','','Aleksandr Þuromskij','Remonto darbai atlikti.','','2018-01-14','16:25'
18,'2018-01-14','18:36','Pelesos 47','','Vaþ. dalyje avarinë duobë.','VV avarinë, disp. Antanas 861611256','Aleksandr Þuromskij','12.1 Informacija perduota (prasëdæs FN ðulinys, pastatyta vertikali gairë).','','',''
19,'2018-01-14','19:00','Kovo-11os Grigiðkës 55','BPC','Vaþ. dalyje atviras ðulinys.','LN tarnyba, R.Zaborovskis, 865021570','Aleksandr Þuromskij','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.(LN ðulinys pilnas smëlio, nuo ðalèio poveikiø ðulinio dangtis nestabiliai laikosi korpuse). Pastatyta vertikali gairë. Áraðas þurnale.','','',''
