'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-08-29',,'Siesikø 1','','Duobë vaþ.dalyje.','e.jokubauskas@grinda.lt',' ','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu (0,2 m³) ;Informacija perduota.','Alsfalbetinis frezuotas (.2 M3)','2017-08-29','12:29'
2,'2017-08-29','00:36','Antakalnio 32','BPC','Sulûþo ðulinio dangtis.','teresa.karpovic@telia.lt',' ','7.2 Ðulinys vaþiuojamoje gatvës dalyje laikinai uþdengtas manevriniu dangèiu ir pastatyta tvorelë.Informacija perduota.','','2017-08-29',''
3,'2017-08-29','05:53','Paþagiðkiø 27','BPC','Ið po þemiø vaþ.dalyje verþiasi vanduo.','VV avarinë 861611256',' ','Informacija perduota.','','',''
4,'2017-08-29','07:05','Gelvonø','WAZE','Duobë vaþ.dalyje.','',' ','Gatvë paruoðta asfaltavimui.','','2017-08-29','14:35'
5,'2017-08-29','07:05','Ðeðkinës 59A','WAZE','Duobë vaþ.dalyje.','',' ','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-29','15:20'
6,'2017-08-29','07:10','Dubliðkiø','WAZE','Duobë vaþ.dalyje.','',' ','Duobë jau sutvarkyta.','','2017-08-29','12:30'
7,'2017-08-29','07:15','Balþio','WAZE','Duobë vaþ.dalyje.','UAB"Lemminkainen Lietuva"',' ','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu (0,2 m³) ;Informacija perduota.','Alsfalbetinis frezuotas (.2 M3)','2017-08-29','13:42'
8,'2017-08-29','07:20','Þemynos','WAZE','Duobë vaþ.dalyje.','',' ','Gatvë paruoðta asfaltavimui.','','2017-08-29','15:11'
9,'2017-08-29','07:25','Lukiðkiø','WAZE','Duobë vaþ.dalyje.','',' ','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-08-29','15:00'
10,'2017-08-29','07:45','Dzûkø 95','WAZE','Duobë vaþ.dalyje.','VV avarinë 861611256',' ','Stovi gaitë.  VV praneðë: darbus turi vykdyti "Eurovia Lietuva"','','2017-08-29','14:31'
11,'2017-08-29','08:00','Smolensko','',' Laikinøjø þenklø patikrinimas.','VV avarinë 861611256',' ','12.2 Laikinøjø þenklø patikrinimas.Darbai neatlikti.Informacija perduota.','','',''
