'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
18,'2018-02-15','16:05','Medeinos 25-62','Irina Pruntkeleviè','Termometras su gyvsidabriu.','','Aleksandr Þuromskij','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-02-15','17:00'
19,'2018-02-15','18:40','Gedimino pr. prie Ðventaragio g.','budintis operatorius','Transporto eismo per prospektà uþdarymas.','','Aleksandr Þuromskij','Gëlinës pastatytos vaþ. dalyje. Transporto eismas per prospektà apribotas.','','2018-02-15','19:10'
20,'2018-02-15','18:45','Pilies 2','(budintis operatorius)','Betoninës gëlinës patraukti nuo vaþ. dalies.','','Aleksandr Þuromskij','Betoninës gëlinës patrauktos nuo vaþ. dalies.','','2018-02-15','19:15'
21,'2018-02-15','18:55','Þadeikos 17-43','Þivilë','Termometras su gyvsidabriu.','','Aleksandr Þuromskij','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-02-15','19:45'
22,'2018-02-15','19:20','Pilaitës pr. vaþiuojant nuo Pilaitës prieð Policijos poskyrá','VPK','Vaþ. dalyje autoávykis.','','Aleksandr Þuromskij','5.2 Vieta po autoávykio sutvarkyta.','','2018-02-15','20:05'
23,'2018-02-15','20:50','Kauno 7','Mantas Mikeliûnas','Termometras su gyvsidabriu.','','Aleksandr Þuromskij','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-02-15','22:20'
24,'2018-02-15','21:00','Gedimino pr.','V.Suveizdis','Valstybinei ðventei metaliniø dëþiø pristatymas.','','Aleksandr Þuromskij','Metalinës dëþës pristatytos nurodytu adresu ir sustatytos pagal schemà.','','2018-02-15','22:05'
25,'2018-02-15','21:20','Liepkalnio kylant á kalnà link Minsko pl.','BPC','Vaþ. dalyje kliûtis.','','Aleksandr Þuromskij','Nurodytu adresu nieko nerasta.','','2018-02-15','21:55'
26,'2018-02-15','22:20','Ukmergës 425','BPC','Ant ðaligatvio negyvas ðuniukas.','','Aleksandr Þuromskij','2.2 Gyvûno gaiðena nerasta.','','2018-02-15','23:15'
1,'2018-02-15','04:15','Plytinës 52','Zapolskis','Vaþ. dalyje partrenkta stirna.','','Aleksandr Þuromskij','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës (2 VNT), Maiðai ðiukðlems  (1 VNT)','2018-02-15','05:10'
2,'2018-02-15','05:45','Liejyklos','bidintis operatorius','Valstybës ðventës renginiui nuveþti metalinës tvorelës (30 vnt.).','','Aleksandr Þuromskij','Nurodytu adresu nuveþta ir pastatyta pagal schemà (30vnt.) metaliniø tvoreliø.','','2018-02-15','06:25'
3,'2018-02-15','07:15','Þirniø prieð sankrþ. su','VPK','Vaþ. dalyje po autoávykio daug duþenø.','','Aleksandr Þuromskij','5.2 Vieta po autoávykio sutvarkyta.','','2018-02-15','07:55'
4,'2018-02-15','07:40','Olimpieèiø prie Sporto Rûmø','Gintautas Niaura','Nustumtas gëlinës pastatyti á vietà, savavaliðkà ávaþiavimà á aikðtelæ uþdaryti.','','Aleksandr Þuromskij','','','',''
5,'2018-02-15','08:05','Vakarinis aplinkelis prieðais kaklaraiðèiø tiltà ','BPC','Vaþ. dalyje ágriûvæs ðulinys.','UAB ,,Kauno tiltai" 861845204','Aleksandr Þuromskij','12.1 Informacija perduota ','','',''
6,'2018-02-15','08:20','Krokuvos tarp 11 ir 13 namø','MS','Þal. vejoje prie tvoros atviras ðulinys.','','Aleksandr Þuromskij','7.1 Ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','Dangèiai ðuliniø ÐD7F (1 VNT)','2018-02-15','09:25'
