'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-06-11','07:17','Vilniaus (Grigiðkës)','Áraðas 2017.06.10d.','Negyvas briedis.','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST) Papildomai dirbo traktorius Komatsu.','','2017-06-11','08:52'
2,'2017-06-11','08:25','Ðeðkinës 45C','','Termometras su gyvsidabriu.','','Konstantin Skaiva','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-06-11','09:06'
3,'2017-06-11','10:20','Kæstuèio 32A','','','LN, Zabarovskis 865021570','Konstantin Skaiva','4.4 Ágriuva susiformavusi dël poþeminiø komunikacijø gedimo. LN ðulinys. Pastatyta vertikali gairë.  Informacija perduota atsakingiems asmenims. ','','2017-06-11','10:45'
4,'2017-06-11','10:40','Konstitucijos pr. 7B','VPK','Plastmasinës nuolauþos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nuolauþos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-06-11','10:56'
5,'2017-06-11','10:57','Þirmûnø 85','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Duobë jau buvo uþtaisyta smëlio/skaldos miðiniu.','','2017-06-11','11:13'
6,'2017-06-11','11:00','Liepkalnio 50m. nuo Salininkø þiedo á Rudaminos pusæ','BPC','Avarinë duobë vaþ. dalyje.','Rinkevièius 861149924','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. iðplautas kelkraðtis. Informacija perduota.','','2017-06-11','11:30'
7,'2017-06-11','11:20','Pagubës sodø 20-oji g.','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-11','11:40'
8,'2017-06-11','11:59','Laisvës  pr. 107','','Pastebëta medþio ðaka vaþ. dalyje.','','Konstantin Skaiva','6.2 Medþio ðaka patraukta nuo vaþiuojamosios gatvës dalies, supjaustyta ir iðveþta.','','','12:07'
9,'2017-06-11','12:05','Piliakalnio 2','Larisa','Paimti ir iðveþti á Vingio parkà 14suolø ir 7 stalus.','','Konstantin Skaiva','14 suolø ir 7 stalai paimti ir atveþti á UAB ,,Grinda" teritorijà. Nuveþti á Vingio parkà 2017.06.12d. po 7:00val.','','2017-06-11','12:43'
10,'2017-06-11','12:09','Pilaitës pr. 40','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-11','12:27'
11,'2017-06-11','12:11','Vydûno 7','WAZE','Avarinë duobë vaþ dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-11','12:30'
12,'2017-06-11','12:41','Kolektyvo 184','','2 padango vaþ. dalyje.','','Konstantin Skaiva','10.1 Paimta ir iðveþta. 2 padangos.','','2017-06-11','13:02'
13,'2017-06-11','14:40','Brazdþionio g. 6','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-11','15:11'
14,'2017-06-11','14:41','Salininkø Prie Maximos','','Þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai aneatlikti.','','2017-06-11','15:03'
15,'2017-06-11','15:04','Linksmoji 49','VPK','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','',''
16,'2017-06-11','15:29','Basanavièiaus 44','Tatjana','Pilnas LN ðulinys.','LN, Zabarovskis 86865021570','Konstantin Skaiva','Informacija perduota.','','',''
17,'2017-06-11','15:32','Parko 14','','Pastebëta kad neatlikti remonto darbai.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas','','','15:34'
18,'2017-06-11','15:35','Paðkeviè  A.- Ciotkos 14','','Suþeistas gyvûnas prie borto.','','Konstantin Skaiva','Pastebëtas pliuðinis þaislas, paimtas ir iðveþtas.','','2017-06-11','16:02'
19,'2017-06-11','15:37','Tuskulënø 2','VPK','Autoávykis. Apgadintas metalinis atitvaras. Eismui netrugdo. Kaltininko tel. nr 864732208','eduardas.garbovskis@vilnius.lt','Konstantin Skaiva','Informacija perduota.','','',''
20,'2017-06-11','15:38','Gerovës 51','','Pastebëtos iðmëtytos buitinës ðiukðlës ávaþiavime á kiemà.','','Konstantin Skaiva','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2017-06-11','15:49'
21,'2017-06-11','16:03','Krempliø 23','','Þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. darbai atlikti. Þenklas paimtas.','','2017-06-11','16:30'
22,'2017-06-11','16:25','Rugiø 7C','','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
23,'2017-06-11','16:26','Rugiø 16','','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-11','16:44'
24,'2017-06-11','16:40','Aludariø 6','','Þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti, þenklas paimtas.','','2017-06-11','17:01'
25,'2017-06-11','17:42','Rasø','BPC','Negyvas katinas.','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','','2017-06-11','18:22'
26,'2017-06-11','18:20','Ateities 20','','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-06-11','18:37'
27,'2017-06-11','18:30','Pavilnioniø 51','','Krovininio automobilio padanga prie ðaligatvio.','','Konstantin Skaiva','Padangos fragmentas paimtas ir iðveþtas.','','2017-06-11','18:54'
28,'2017-06-11','19:45','Bukèiø 4','BPC','Suþeistas ðuo.','','Konstantin Skaiva','2.2 Gyvûno gaiðena nerasta.','','2017-06-11','20:02'
29,'2017-06-11','19:45','Tiðkevièiaus 72','VPK','Autoávykis.','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-06-11','20:38'
30,'2017-06-11','19:48','Eiguliø','','Bonø patikrinimas.','','Konstantin Skaiva','Bonai ðvarus, keisti nereikia. Matomos terðalø demës. Bonai palikti.','','2017-06-11','19:52'
31,'2017-06-11','19:50','Þëruèio 21','Sigitas','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-06-11','20:14'
32,'2017-06-11','20:10','Vydûno 12','','Atviras LN trapas prie namo.','','Konstantin Skaiva','7.5 LN trapas. Uþdengtas tomis paèiomis grotelëmis. ','','2017-06-11','20:27'
33,'2017-06-11','20:15','Kanto  I. al.  12','','Ágriûvos kieme.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.,4.6 Nurodytu adresu ágriuvos nepastebëta.','','2017-06-11','20:33'
34,'2017-06-11','20:16','Kanto  I. al.  21','','Ágriuva kieme.','','Konstantin Skaiva','4.6 Nurodytu adresu ágriuvos nepastebëta.','','2017-06-11','20:36'
35,'2017-06-11','20:20','Èiobiðkio 5','','Teka vanduo ið ðulinio.','VV 861611256','Konstantin Skaiva','Pilnas FN ðulinys. Informacija perduota.','','',''
36,'2017-06-11','20:50','Studentø 39','VPK','Kliûtis vaþ. dalyje.','','Konstantin Skaiva','10.1 Paimta ir iðveþta. Plastmasinis posparnis.','','2017-06-11','21:06'
37,'2017-06-11','22:50','Kirtimø 2','VPK','Plastmasinës nuolauþos vaþ. dalyje.','','Konstantin Skaiva','10.1 Paimta ir iðveþta. Plastmasinës nuolauþos.','','2017-06-11','23:18'
