'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-02-18','03:45','Gedimino pr.','Garbovskis','Eismo atidarymas','','Konstantin Skaiva','Eismas atidarytas','','2018-02-18','04:05'
2,'2018-02-18','08:49','Tuskulënø 40','Áraðas 2017.11.14','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. darbai neatlikti.','','2018-02-18','09:56'
3,'2018-02-18','08:50','Vytenio 46','Áraðas 2018.01.25','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti.','','2018-02-18','09:14'
4,'2018-02-18','08:51','Kraþiø 23','Áraðas 2018.01.25','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2018-02-18','11:21'
5,'2018-02-18','08:52','Metalo 2A','Áraðas 2018.01.29d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2018-02-18','09:32'
6,'2018-02-18','08:53','Baltosios vokës','Áraðas 2018.01.29d','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti.','','2018-02-18','09:45'
7,'2018-02-18','08:54','Savanoriø 40','Áraðas 2018.02.02d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti.','','2018-02-18','10:08'
8,'2018-02-18','08:55','Konstitucijos pr. 13','Áraðas 2018.02.06d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2018-02-18','10:36'
9,'2018-02-18','08:56','Konstitucijos pr. Prie savivaldybës','Áraðas 2018.02.06d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti.','','2018-02-18','10:32'
10,'2018-02-18','08:57','Ðeimyniðkiø 17','Áraðas 2018.02.06d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2018-02-18','10:22'
11,'2018-02-18','08:59','Parko','Áraðas 2018.02.10d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2018-02-18','10:17'
12,'2018-02-18','09:00','Garveþiø 15','Áraðas 2018.02.14d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti.','','2018-02-18','09:22'
13,'2018-02-18','09:01','Tumëno A. Prie pësèiøjø perëjos','Áraðas 2018.02.14d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2018-02-18','09:43'
14,'2018-02-18','09:02','Gerovës','Áraðas 2018.02.10d.','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2018-02-18','10:22'
15,'2018-02-18','09:03','Þvalgø','WAZE','Duobë vaþ dalyje','Leminkainen','Konstantin Skaiva','70/80/8cm 0,1m3 frez asfalto','Alsfalbetinis frezuotas (.1 M3)','',''
16,'2018-02-18','09:04','Virðupio','WAZE','Avarinë duobë vaþ dalyje','Leminkainen','Konstantin Skaiva','70/60/10cm 0,2m3 frez asfalto','Alsfalbetinis frezuotas (.2 M3)','',''
17,'2018-02-18','09:06','Juodasis kelias 66','WAZE','Avarinë duobë vaþ dalyje','Jokubauskas Balèytis','Konstantin Skaiva','80/75/10cm 0,1 frez asfalto','Alsfalbetinis frezuotas (.1 M3)','',''
18,'2018-02-18','10:21','Vilniaus St Kudirkos link stoties','WAZE','Avarinë duobë vaþ dalyje','Jokubauskas Balèytis','Konstantin Skaiva','70/65/10 0,2m3 frez asfalto','Alsfalbetinis frezuotas (.2 M3)','',''
19,'2018-02-18','10:21','Dariaus ir Girëno Viadukas','VPK','Duobë vaþ dalyje','Tiltuva','Konstantin Skaiva','50/70/10cm 0,1m3 frez asfalto','Alsfalbetinis frezuotas (.1 M3)','',''
20,'2018-02-18','15:59','Pergalës 36','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2018-02-18','16:26'
21,'2018-02-18','17:35','Geniø 14','tel','Pilnas FN ðulinys kieme','VV 861611256','Konstantin Skaiva','12.1 Informacija perduota ','','',''
22,'2018-02-18','19:54','Þemaitës','VPK','Neveikia ðviesoforas','CEV','Konstantin Skaiva','12.1 Informacija perduota ','','',''
