'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-04-14','07:05','Savanoriø','BPC','Vaþiuojant link MAXIMA bazës gyvûnas partrenktas kelkraðtyje.','','Alvydas Biliûnas','Nuvykus pagal adresà gyvûno nerasta.','','2017-04-14','07:55'
2,'2017-04-14','07:08','Oslo Laisvës pr.','Vaþiuojant pastebëta','Sulauþytas kelio þenklas.','','Alvydas Biliûnas','Paimtas , iðveþtas.','','2017-04-14','07:40'
3,'2017-04-14','07:30','Pietario V. Konarskio sank.','LN tarnyba.','Darbai uþbaigti.','','Alvydas Biliûnas','Laikinas þenklas paimtas, iðveþtas.','','2017-04-14','08:20'
4,'2017-04-14','08:00','Kubiliaus 10','','Sulauþytas trapas vaþiuojamoje dalyje.','','Alvydas Biliûnas','Pakeistas nauju metaliniu trapu (38*38)','','2017-04-14','08:50'
5,'2017-04-14','08:30','Savanoriø 189A','Vaþiuojant pastebëta.','LN trapai  (3vnt) uþneðti smëliu, ðiukðlëmis vaþiuojamoje dalyje.','LN tarnyba R. Zabarovskis','Alvydas Biliûnas','Informacija perduota. Iraðas þurnale.','','2017-04-14','08:35'
6,'2017-04-14','08:50','Vileiðio P. 25','','Patikrinti bonus prie iðleidëjo Neryje.','','Alvydas Biliûnas','Patikrinta: Pakeista (2vnt) naujais bonais.','','2017-04-14','09:00'
7,'2017-04-14','09:20','Uþutiekio 26','','Kieme uþneðtas trapas ir ðulinys.','Mano Bustas tel. 870055966 operatorë Kristina.','Alvydas Biliûnas','Informacija perduota.','','2017-04-14','09:25'
8,'2017-04-14','09:40','Laisvës  pr. 121','','Vaþiuojamoje dalyje ðulinys nusëdæs.','','Alvydas Biliûnas','Nuvykus pagal adresa vaþiuojamoje dalyje nusëdusio ðulinio nerasta.','','2017-04-14','09:54'
9,'2017-04-14','09:40','Asanavièiûtës L. 16','Policija','Duþenos po autoávikio surinkti.','','Alvydas Biliûnas','Surinktos, iðveþtos. Iðsiliejàs tepalas neutralizuotas sunaudota (2lit) skysto sorbento.','','2017-04-14','10:10'
10,'2017-04-14','09:45','Eiguliø 16','Vaþiuojant pastebëta.','Vaþiuojamoje dalyje iðbirëjusi skalda.','','Alvydas Biliûnas','Surinkta, iðveþta.','','2017-04-14','10:00'
