'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-04-19','03:40','Gedimino pr.','VMSA','Transporto eismo atidarymas','','Darijuð Ceiko','Transporto eismas atidarytas','','2018-04-19','04:10'
2,'2018-04-19','04:10','Mindaugo 15','BPC','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Vyksta kelio dangos remonto darbai. Áspëjamieji þenklai yra.','','2018-04-19','04:26'
3,'2018-04-19','07:25','Kalvarijø 188A','Ugniagesiai','Vaþiuojamoje gatvës dalyje, kieme ið automobilio markës CADDY (JTT 886) nutekëjo degalai','','Darijuð Ceiko','Degalai neutralizuoti, panaudojant sausà sorbentà (5 kg) ','Absorbentas birus universalus UEDX020 (5 KG)','2018-04-19','08:15'
4,'2018-04-19','07:45','Alkûnës 3','Sigitas Banionis','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Duobë uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','2018-04-19','08:20'
5,'2018-04-19','08:30','Konarskio S. 21 [2018.03.22 áraðas]','','Smegduobë þaliosios vejos zonoje prie FN ðulinio.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-04-19','08:35'
6,'2018-04-19','08:35','Konarskio S. 24 [2018.04.15 áraðas]','','Vaþ. dalyje virð FN trasos formuojasi smegduobë.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-04-19','08:40'
7,'2018-04-19','08:40','Ateities 31','Kæstutis','Ádubes ðulinys vaþiuojamoje gatvës dalyje Liudo Giros st.','TELIA AB [e-paðtas]','Darijuð Ceiko','Ádubes ryðio ðulinys vaþiuojamoje gatvës dalyje. Laikinas þenklas trukdys eismui.','','',''
8,'2018-04-19','08:55','Savanoriø (þiedo zonoje)','','duþenos po autoávykio vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2018-04-19','11:15'
9,'2018-04-19','09:20','Dunojaus 19','VPK','Autoávykis','','Darijuð Ceiko','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (3 kg ) sorbentà, vieta iðvalyta;','Absorbentas birus universalus UEDX020 (3 KG)','2018-04-19','10:15'
10,'2018-04-19','09:30','Þirmûnø 52','Artûras','Atviras ðulinys þaliosios vejos zonoje','VV avarinë 861611256','Darijuð Ceiko','Iðjudintas VV vandentiekio ðulinys þaliosios vejos zonoje. Pastatyta tvorelë','','',''
