'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
28,'2017-02-01','13:00','Savanoriø sank,','BPC','Vaþiuojamoje dalyje duobës.','','Alvydas Biliûnas','Uþpiltos smëlio skaldos miðiniu (0,1m3).','','2017-02-01','13:30'
29,'2017-02-01','13:10','Naujoji Revoniø sank.','BPC','Atviras ðulinys þaliojoje vejoje prie ðaligatvio.','','Alvydas Biliûnas','Uþdengtas tuo paèiu dangèiu kuris gulëjo ðalia.','','2017-02-01','13:35'
30,'2017-02-01','13:10','Paneriø 49','pastebëta vaþiuojant.','Plytø duþenos vaþ. dalyje.','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-02-01','13:15'
31,'2017-02-01','13:40','Riovoniø Savanoriø sank.','Pastebëta vaþiuojant.','Vaþiuojamoje dalyje duobës.','','Alvydas Biliûnas','Uþpiltos smëlio skaldos miðiniu (0,1m3)','','2017-02-01','13:47'
32,'2017-02-01','17:30','Nemenèinës pl. 4','BPC','Vaþiuojamoje dalyje kelio atitvarai palikti trukdo eismui.','','Alvydas Biliûnas','Patraukti nuo vaþ. dalies ant ðaligatvio.','','2017-02-01','18:25'
33,'2017-02-01','18:30','Antakalnio st. Antakalnis"','vaþiuojant pastebëta.','Pravaþiavus stotelæ buitinës ðiukðlës sumaiðais.','','Alvydas Biliûnas','Ðiukðlës sumaiðais paimtos, iðveþtos.','','2017-02-01','18:33'
34,'2017-02-01','18:40','Kosciuðkos T. 1','','Patikrinta prie Elingo aptvërimas.','','Alvydas Biliûnas','Tvorelës kurios buivo nuverstos sustatytos ir apjuosta "STOP" juosta.','','2017-02-01','18:45'
35,'2017-02-01','18:45','Kalvarijø 180','BPC','Nulauþtas kelio þenklas su rodykle.','El. paðtas E. Garbovskis','Alvydas Biliûnas','Paimtas atveþtas á UAB"Grinda"','','2017-02-01','21:18'
36,'2017-02-01','19:25','Þaliøjø eþerø Dvaro sank.','BPC','Vaþiuojamoje dalyje duobë.','','Alvydas Biliûnas','Uþtaisyta smëlio skaldos miðiniu (0,1m3).','','2017-02-01','20:05'
37,'2017-02-01','19:40','Þaliøjø eþerø 85','BPC','Sulauþyta kelio tvora ir  atsukta á vaþiuojamajà dalá.','El paðtas E. Garbovskis.','Alvydas Biliûnas','Tvora atitraukta nuo vaþiuojamos dalies. Reikalingas tvoros remontas.','','2017-02-01','20:20'
38,'2017-02-01','19:45','Kalvarijø 164','vaþiuojant pastebëta','Smëlio dëþë iðstumta ant vaþ. dalies.','','Alvydas Biliûnas','Patraukta ant ðaligatvio.','','2017-02-01','19:50'
39,'2017-02-01','19:46','Goðtauto 9','pastebëta vaþiuojant','Padanga ðaligatvyje.','','Alvydas Biliûnas','Paimta, iðveþta.','','2017-02-01','19:48'
40,'2017-02-01','19:50','Popieriaus 110','112','Vaþiuojamoje dalyje duobë.','','Alvydas Biliûnas','Uþtaisyta frezuotu asfaltu (0,1m3)','','2017-02-01','20:30'
41,'2017-02-01','19:55','Jeruzalës st" Jeruzalë"','pastebëta vaþiuojant.','Praviras ðulinys vaþ. dalyje.','','Alvydas Biliûnas','Korpusas iðvalytas dangtis ástatytas á vieta.','','2017-02-01','19:58'
42,'2017-02-01','20:25','Kalvarijø 125','','Patikrinta: darbai atlikti.','','Alvydas Biliûnas','Laikinas kelio þenklas paimtas iðveþtas.','','2017-02-01','20:25'
43,'2017-02-01','21:00','Kalvarijø 50','BPC','Stiklo duþenos vaþ. dalyje.','','Alvydas Biliûnas','Surinktos iðveþtos.','','2017-02-01','21:32'
44,'2017-02-01','22:25','Totoriø 25','Policija','Nulauþtas kelio þenklas.','El. paðtas E. Garbovskis','Alvydas Biliûnas','Rastas nulauþtas kelio þenklas  su plyta, krypties nurodymas stovët draudþiama. Paimtas atveþtas á UAB" Grinda:','','2017-02-01','22:50'
