'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-11-18','07:01','Ateities Rugiø st','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','15:05'
2,'2017-11-18','07:02','Verkiø','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','14:32'
3,'2017-11-18','07:03','Kalvarijø Lvovo st','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','14:23'
4,'2017-11-18','07:04','Ðeimyniðkiø','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','14:16'
5,'2017-11-18','07:05','Antakalnio Sapiegos st','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','13:35'
6,'2017-11-18','07:06','Olandø Kriviø st','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','13:22'
7,'2017-11-18','07:07','Þirmûnø Nedavaþiavus Ðilo tilto','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','13:17'
8,'2017-11-18','07:08','Antakalnio','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','13:02'
9,'2017-11-18','07:09','Antakalnio 100m nuo sankryþos','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','12:56'
10,'2017-11-18','07:10','Antakalnio Vieversiø st','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','12:45'
11,'2017-11-18','07:11','Geleþinkelio þiedas','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-18','09:20'
12,'2017-11-18','07:12','Liepkalnio Lydos st','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Duobë jau buvo uþpylta frez asfaltu','','2017-11-18','12:39'
13,'2017-11-18','07:13','Ozo Siesikø st','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Duobë jau buvo uþpylta fre asfaltu','','2017-11-18','15:12'
14,'2017-11-18','07:50','Ukmergës 239','Áraðas 2017.11.17','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-18','08:45'
15,'2017-11-18','08:34','Dariaus ir Girëno 93','VPK','Autoávykis','','Konstantin Skaiva','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (15 kg ) sorbentà, vieta iðvalyta;','Absorbentas birus universalus UEDX020 (15 KG)','2017-11-18','09:30'
16,'2017-11-18','09:34','Þemaitës 1','BPC','Sulauþytas ðulinio dangtis vaþiuojamoje gatvës dalyje.','Zabarovskis 865021570','Konstantin Skaiva','Sulauþytas LN ðulinio dangis. Pastatyta vertikali gairë.','','',''
17,'2017-11-18','09:40','Katedros a.','Jolanta','Tvoreliø pastatymas','','Konstantin Skaiva','11.1 Tvorelës pristatytos ir sustatytos pagal planà (66 vnt.)','','2017-11-18','12:00'
18,'2017-11-18','11:23','Ginetiðkiø 40','','Uþsikimðusi pralaida prie upelio','','Konstantin Skaiva','Vilniaus rajonas','','2017-11-18','11:25'
19,'2017-11-18','12:13','Sidaroniø g. Link Pilaitës pr. prie Lukoilo','BPC','Purvas ir smëlis vaþ dalyje','','Konstantin Skaiva','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2017-11-18','12:47'
20,'2017-11-18','12:15','Linksmoji 45','','Atviras ðulinys þalioje vejoje','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-18','13:47'
21,'2017-11-18','12:20','Parko 28','','Atviras ðulinys þalioje vejoje','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-18','13:34'
22,'2017-11-18','12:31','Paðkeviè  A.- Ciotkos 15','','Negyvas gyvûnas vaþ dalyje','','Konstantin Skaiva','2.2 Gyvûno gaiðena nerasta.','','2017-11-18','13:28'
23,'2017-11-18','12:34','Konarskio S. 28A','','Avarinës duobës vaþ dalyje','e.jokubauskas@grinda.lt','Konstantin Skaiva','4.3 Trys duobës laikinai uþpiltos frezuotu asfaltu (0,3 m³) (160/120/8cm, 120/90/8cm, 90/60/8cm);','Alsfalbetinis frezuotas (.3 M3)','',''
24,'2017-11-18','12:35','Savanoriø Prie Maximos','','Avarinë duobë vaþ dalyje','e.jokubauskas@grinda.lt','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,15 m³) (200/180/9cm);','Alsfalbetinis frezuotas (.15 M3)','',''
25,'2017-11-18','12:40','Pagubës','Policijos ekipaþas','Statybinës ðiukðlës vaþ dalyje','','Konstantin Skaiva','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2017-11-18','14:40'
26,'2017-11-18','12:41','Taurijos 10','','Lûþusi medþio ðaka vaþ dalyje','','Konstantin Skaiva','6.2 Medþio ðaka patraukta nuo vaþiuojamosios gatvës dalies.','','2017-11-18','13:14'
27,'2017-11-18','14:20','Ukmergës Prie Senukø','VPK','Autoávykis','','Konstantin Skaiva','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (10 kg ) sorbentà, vieta iðvalyta;','Absorbentas birus universalus UEDX020 (10 KG)','2017-11-18','15:08'
28,'2017-11-18','14:41','Þirmûnø 24','','Atviras ðulinys þalioje vejoje','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-18','15:40'
29,'2017-11-18','17:59','Naujininkø 5','','Negyvas katinas prie namo','','Konstantin Skaiva','2.2 Gyvûno gaiðena nerasta.','','2017-11-18','18:18'
30,'2017-11-18','18:19','Gedimino pr.','','Suolikø ir gëliniø patikrinimas.','','Konstantin Skaiva','Neiðstumdyta.','','2017-11-18','18:33'
31,'2017-11-18','19:46','Liepkalnio 130','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-11-18','20:10'
32,'2017-11-18','22:15','Tauro kalnas Prie kebabinës','BPC','Nuvirtæs medis vaþ dalyje','e.jokubauskas, stebulë','Konstantin Skaiva','6.1 Medis supjaustytas, patrauktas á kelkraðtá ir paruoðtas iðveþimui, vieta iðvalyta;','','2017-11-18','22:43'
