'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-05',,'','','','','Laima Ðeibokienë','','','',''
2,'2017-09-05',,'Ulonø','WAZE','Duobë vaþ.gatvës dalyje.','UAB"Lemminkainen Lietuva"','Laima Ðeibokienë','Plati ,bet negili duobë.Informacija perduota.','','2017-09-05','10:58'
3,'2017-09-05',,'Moliakalnio 100','BPC','Pusiau uþdengtas ðulinys. ','VV avarinë 861611256','Laima Ðeibokienë','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.Sulûþæs korpusas.Pastatyta vert.gairë.Informacija perduota.','','2017-09-05','19:45'
4,'2017-09-05','03:50','Gedimino pr.','','Patraukti gëlines.','','Laima Ðeibokienë','Gëlinës patrauktos.(dirbo 2 ekipaþai)','','2017-09-05','04:15'
5,'2017-09-05','06:25','Nemenèinës pl.','BPC','Duobë vaþ.dalyje.','UAB"Lemminkainen Lietuva"','Laima Ðeibokienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)Informacija perduota.','Alsfalbetinis frezuotas (.1 M3)','2017-09-05','09:55'
6,'2017-09-05','07:00','Verkiø 62A','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-05','10:51'
7,'2017-09-05','07:00','Gelvonø 61','EL.paðtas V.Suveizdis','Duobës namo kieme vaþ.dalyje.','VV avarinë 261611256,UAB"Lemminkainen Lietuva"','Laima Ðeibokienë','Duobëta vaþ.dalis,smegduobë prie FN ðulinio,stovi tvorelë.Informacija perduota.','','2017-09-05','10:35'
8,'2017-09-05','07:00','Antakalnio 47','WAZE','Duobë vaþ.gatvës dalyje.','VV avarinë 861611256','Laima Ðeibokienë','Ádubæs vandentiekio ðulinys.Informacija perduota.','','2017-09-05','11:40'
9,'2017-09-05','07:05','Giedraièiø 52','WAZE','Duobë kelio vaþ.dalyje','','Laima Ðeibokienë','Atliekami gatvës remonto darbai.','','2017-09-05','12:00'
10,'2017-09-05','07:05','Puðyno kel. 12','','Laikinøjø þenklø patikrinimas.','','Laima Ðeibokienë','12.2 Laikinøjø þenklø patikrinimas.Darbai atlikti,þenklai paimti.','','2017-09-05','10:38'
11,'2017-09-05','07:06','Ðeimyniðkiø 36','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-05','11:50'
12,'2017-09-05','07:07','Verkiø','WAZE','Duobë vaþ.dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-05','11:12'
13,'2017-09-05','07:10','Architektø 126','WAZE','Duobë vaþ.gatvës dalyje.','','Laima Ðeibokienë','Paruoðta asfaltavimui.','','2017-09-05','16:30'
14,'2017-09-05','07:12','Gedvydþiø 18','WAZE','Duobë vaþ.gatvës dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-05','12:22'
15,'2017-09-05','07:15','L. Giros 106A','WAZE','Duobë vaþ.gatvës dalyje.','UAB"Lemminkainen Lietuva"','Laima Ðeibokienë','Privaþiavime prie garaþø daug duobiø.Informacija peduota.','','2017-09-05','12:40'
16,'2017-09-05','07:15','Laisvës  pr.','WAZE','Duobë vaþ.gatvës dalyje.','','Laima Ðeibokienë','Paruoðta asfaltavimui.','','2017-09-05','16:35'
17,'2017-09-05','07:20','Kalvarijø 153','WAZE','Duobë vaþ.gatvës dalyje.','','Laima Ðeibokienë','Paklotas naujas asfaltas.','','2017-09-05','10:49'
18,'2017-09-05','07:22','Milaðiaus O.','WAZE','Duobë vaþ.gatvës dalyje.','','Laima Ðeibokienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-05','10:05'
19,'2017-09-05','07:30','Geleþinio vilko','WAZE','Duobë vaþ.gatvës dalyje.','','Laima Ðeibokienë','Paruoðta asfaltavimui.','','2017-09-05','09:15'
20,'2017-09-05','07:55','Paneriø 34','WAZE','Duobë vaþ.gatvës dalyje.','','Laima Ðeibokienë','Duobë uþasfaltuota.','','2017-09-05','11:00'
