'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
19,'2017-05-03','13:35','Kriviø tarp 25 ir 26 namø','Asta ','Vaþ. dalyje duobës','Áraðas UAB "Grinda"','Vytautas Andruðkevièius','Duobës. Keturias avarines duobes: dvi po (0,4x0,4x0,04); (1,0x0,2x0,05); (1,2x0,30x0,04) uþtaisytos skaldos - smëlio miðiniu. Sunaudota po 0,0415m3. Info perduota  ','','2017-05-03','13:40'
20,'2017-05-03','13:40','Kalvarijø 57A','Rima ','Vidinio  kiemo vaþ. dalyje prie ðulinio smegduobë','VV av. disp. Alinai tel.861611256','Vytautas Andruðkevièius','Vertikalios gairës.  Smegduobë prie FN ðulinio. pastatyta vertikali gairë. Info perduota','','2017-05-03','13:58'
21,'2017-05-03','14:20','Mileiðiðkiø VVtr. st. Mileiðiðkiø sodai','BPC','Daug duobiø vaþ. dalyje','Áraðas UAB "Lemminkainen"','Vytautas Andruðkevièius','Duobës. Keturias avarines duobes ( 1,2x1,0x0,1); (0,8x1,0x0,08); (0,5x0,5x0,1); (0,6x0,5x0,1) uþtaisë skaldos smëlio miðiniu. Snaudota po 0,12m3. ','','2017-05-03','14:30'
22,'2017-05-03','14:30','Laisvës  pr. link Oslo g. ties parodø rûmais','IðWaze ataskaitø','Duobës vaþ. dalyje','','Vytautas Andruðkevièius','Kiti darbai. Nurodytoje vietoje ir jos prieigose duobiø nëra ','','2017-05-03','14:37'
23,'2017-05-03','14:40','Parko 7','Volodia','Vaþ.  dalyje kuro dëmë','','Vytautas Andruðkevièius','Absorbentai. Sunaudojus 3kg. sauso sorbento ir 1,5ltr. skysto sorbento kuras surinktas, neutralizuotas','','2017-05-03','14:48'
24,'2017-05-03','15:00','Eiðiðkiø pl. sankr. ir g-vë','V. Suveizdis ','Skubûs avariniai darbai','','Vytautas Andruðkevièius','Kiti darbai. Sankryþa ir Mechanikø g. yra remontuojama - pastatyti greitá ribojantys ir kliûtis apvaþiuoti nurodantys þenklai.Paèioje gatvëje matomai dël uþsitæsusiø darbø prie deðiniojo kelkraðèio automobiliais iðstumdyta skalda. pagal þenklus neaiðku kas vykdo darbus.  ','','2017-05-03','15:10'
25,'2017-05-03','15:10','Vilkpëdës 10','Pastebëta vaþiuojant','Vaþ.  dalyje plytø lauþas','','Vytautas Andruðkevièius','Kliûtys. Surinktas iðveþtas.','','2017-05-03','15:20'
26,'2017-05-03','15:25','Kirtimø link Pagiriø','David','Vaþ. dalyje ties gatvës susiarëjimu eþio gaiðena','','Vytautas Andruðkevièius','Kiti darbai. Nurodytoje vietoje ir jo prieigose jokios gaiðenos nerado. Paimtas ,iðveþtas gabalas rato protektoriaus. ','','2017-05-03','15:50'
27,'2017-05-03','15:25','Asanavièiûtës sankr.','ið Waze ataskaitø','Duobës vaþ. dalyje','','Vytautas Andruðkevièius','Kiti darbai. Nurodytoje vietoje ir jos prieigose duobiø nëra.','','2017-05-03','15:28'
28,'2017-05-03','15:30','Savanoriø 180','Áraðas 2017.04.27','Patikrinti ar atlikti darbai','','Vytautas Andruðkevièius','Kiti darbai. Darbai atlikti - vertikalià gairæ paëmëme.','','2017-05-03','15:32'
29,'2017-05-03','15:30','Kavoliuko A.P. link Ðimulionio prieð Laisvës pr. viadukà','Ið Waze ataskaitø','Duobës vaþ. dalyje','','Vytautas Andruðkevièius','Kiti darbai. Nurodytoje vietoje duobiø nëra.  ','','2017-05-03','15:33'
30,'2017-05-03','15:35','Ðimulionio I. sankr.','Ið waze ataskaitø','Vaþ. dalyje duobës','','Vytautas Andruðkevièius','Kiti darbai. Nurodytoje vietoje ir jos prieigose duobiø nëra.','','2017-05-03','15:38'
31,'2017-05-03','15:40','Ðimulionio I. 6','Ið Waze ataskaitø','Vaþ. dalyje duobës','Áraðas UAb "Lemminkainen" ','Vytautas Andruðkevièius','Duobës. Dvi avarinës duobës (0,5x0,3x0,08); (0,3x0,4x0,06) uþtaisytos skaldos - smëlio miðiniu. Sunaudota po0,01m3','','2017-05-03','15:50'
32,'2017-05-03','15:53','Povilaièio A.J. 3','Ið Waze ataskaitø','Vaþ. dalyje duobës ','','Vytautas Andruðkevièius','Kiti darbai. Nurodytu adresu ir jo prieigose duobiø nëra .','','2017-05-03','15:55'
33,'2017-05-03','15:58','Laisvës  pr. iðvaþ. á Narbuto g','Ið Waze ataskaitø','Duobës vaþ. dalyje','','Vytautas Andruðkevièius','Kiti darbai. Nurodytoje vietoje ir jos prieigose duobiø nëra.','','2017-05-03','16:00'
34,'2017-05-03','16:05','Narbuto ávaþ. á Laisvës pr.','Ið Waze ataskaitø','Duobës vaþ. dalyje','','Vytautas Andruðkevièius','Kiti darbai. Nurodytoje vietoje ir jos prieigose duobiø nëra.','','2017-05-03','16:07'
35,'2017-05-03','16:10','Justiniðkiø 37','Ið waze ataskaitø','Duobës vaþ. dalyje','','Vytautas Andruðkevièius','Kiti darbai. Nurodytu adresu ir jo prieigose duobiø nëra.','','2017-05-03','16:12'
