'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-06-03','08:26','Sapiegos 1C','BPC','Atviras ðulinys vaþ. dalyje.','LN, Zabarovskis 865021570','Konstantin Skaiva','7.2 Ðulinys vaþiuojamoje gatvës dalyje laikinai uþdengtas manevriniu dangèiu ir pastatyta vertikali gairë. Áraðas þurnale.','','',''
2,'2017-06-03','08:35','Naugarduko 84','VPK','Autoávykis.','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-06-03','09:17'
3,'2017-06-03','08:45','Virðupio (Nuo kapiniø pusës kylant á virðø)','VPK','Nuvirtæs medis kelkraðtyje. Eismui netrukdo, reikia iðveþti.','e.jokubauskas@grinda.lt, a.balcytis@grinda.lt','Konstantin Skaiva','Informacija perduota.','','',''
4,'2017-06-03','08:47','Verkiø 3','','Pavojingai pakibusi medþio virðunë, ant kitø medþiø ðakø.','e.jokubauskas@grinda.lt, a.balcytis@grinda.lt','Konstantin Skaiva','Reikalingas bokðtelis. Informacija perduota.','','',''
5,'2017-06-03','09:00','Antakalnio 22B','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:04'
6,'2017-06-03','09:05','Antakalnio 66','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:12'
7,'2017-06-03','09:07','Antakalnio 26B','','Pastebëta lengvojo automobilio padamga vaþ. dalyje.','','Konstantin Skaiva','10.1 Padanga paimta ir iðveþta. ','','2017-06-03','09:09'
8,'2017-06-03','09:13','Filaretø 43A','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:33'
9,'2017-06-03','09:18','Liepalingio g. 60','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:31'
10,'2017-06-03','09:30','Liepalingio g. 108','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:34'
11,'2017-06-03','09:33','Guriø sodø 16-oji 8','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:37'
12,'2017-06-03','09:34','Guriø 119','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.1 Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,05 m³) (60/50/7cm.)','','2017-06-03','09:43'
13,'2017-06-03','09:34','Ðarkø 3','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:37'
14,'2017-06-03','09:35','Srovës 18C','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:54'
15,'2017-06-03','09:38','Filaretø 115','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','09:41'
16,'2017-06-03','09:42','Anapilio 19','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Neavarinës duobës kelkraðtyje.','','2017-06-03','09:45'
17,'2017-06-03','09:46','Þalgirio 95','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Vyksta kelio remonto darbai.','','2017-06-03','10:00'
18,'2017-06-03','09:55','Virðupio 2','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','10:00'
19,'2017-06-03','10:01','Nugalëtojø 14B','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','10:22'
20,'2017-06-03','10:01','Virðupio sodø 6-oji 20','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','10:04'
21,'2017-06-03','10:03','Þemaitës Prie ,,LIDL"','','Neveikia ðviesoforas.','CEV 868662273','Konstantin Skaiva','12.1 Informacija perduota.','','',''
22,'2017-06-03','10:05','Virðupio Sodø 1-oji g. 6','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','10:07'
23,'2017-06-03','10:08','Vileiðio P. 17A','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','10:23'
24,'2017-06-03','10:14','Stanevièiaus S. 5','BPC','Atviri ðuliniai þalioje vejoje.','','Konstantin Skaiva','7.3 Nurodytu adresu atvirø ðuliniø nepastebëta.','','2017-06-03','11:27'
25,'2017-06-03','10:23','Nugalëtojø 16','','Pastebëtos stiklo duþenos.','','Konstantin Skaiva','10.1 Stiklo duþenos surinktos ir iðveþtos. ','','2017-06-03','10:28'
26,'2017-06-03','10:23','Nemenèinës pl. 89','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. ','','2017-06-03','10:35'
27,'2017-06-03','10:24','Þygio 36C','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','10:28'
28,'2017-06-03','10:27','Minties 56','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','10:30'
29,'2017-06-03','10:31','Þirmûnø 139A','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','11:04'
30,'2017-06-03','10:32','Geleþinio vilko 5','VPK','Tepalai.','','Konstantin Skaiva','12.4 Avarinës vietos sutvarkymas. Tepalai iðvalyti. Sunaudota 5kg. sauso sorbento.','','2017-06-03','11:22'
31,'2017-06-03','10:36','Naruèio 1','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','10:55'
32,'2017-06-03','12:25','Tunelio 4A','','Kliûtis vaþ. dalyje.','','Konstantin Skaiva','10.1 Krovininio automobilio posparnis paimtas ir iðveþtas. ','','2017-06-03','13:07'
33,'2017-06-03','13:00','Mokslininkø 11','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','13:31'
34,'2017-06-03','13:32','Mokslininkø 5A','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','13:35'
35,'2017-06-03','13:36','Mergelës 3','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','13:40'
36,'2017-06-03','13:41','Visoriø 7','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','13:52'
37,'2017-06-03','13:53','Mironaitës 22','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','14:10'
38,'2017-06-03','14:45','Ðventaragio 2','Tadas','Inventoriaus pristatymas, palapinës árengimas.','','Konstantin Skaiva','Inventorius pristatytas. Palapinës karkasas surinktas.','','2017-06-03','15:21'
39,'2017-06-03','15:45','Aukðtaièiø','Andrius','Tvoreliø pristatymas.','','Konstantin Skaiva','11.1 Tvorelës pristatytos ir sustatytos nurodytoje vietoje. (170vnt.)','','2017-06-03','19:25'
40,'2017-06-03','15:48','Laisvës  pr. 3A','VPK','Autoávykis.','','Konstantin Skaiva','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (30 kg )  sorbentà, vieta iðvalyta;','','2017-06-03','17:06'
41,'2017-06-03','16:55','Gelvonø 43','','Atviras ðulinys prie mokyklos.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-06-03','17:17'
42,'2017-06-03','17:18','Studentø 39','','Áraðas 2017.06.01d.','','Konstantin Skaiva','Bonai ðvarus, keisti nereikia.','','2017-06-03','17:29'
43,'2017-06-03','17:54','Paneriø 45','VPK','Autoávykis.','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-06-03','18:10'
44,'2017-06-03','19:20','Narbuto St. ,,Þvërynas"','VPK','Autoávykis.','','Konstantin Skaiva','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (20 kg )sorbentà, vieta iðvalyta;','','2017-06-03','20:10'
45,'2017-06-03','20:11','Saltoniðkiø 36','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','',''
46,'2017-06-03','20:17','Kraþiø 25','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','20:25'
47,'2017-06-03','20:26','Konarskio S. 24','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','20:32'
48,'2017-06-03','20:33','Pamënkalnio 4','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Ágriuva prie ðulinio. Stovi vertikali gairë.','','2017-06-03','20:39'
49,'2017-06-03','21:00','Architektø 86','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','21:28'
50,'2017-06-03','21:29','Didlaukio 65','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.1 Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,05 m³) (30/50/7cm);','','2017-06-03','21:44'
51,'2017-06-03','21:45','Skersinës sodø 2-oji  47','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.1 Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,05 m³) (60/50/8cm);','','2017-06-03','21:54'
52,'2017-06-03','21:55','Þaliøjø eþerø 85','WAZE','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-03','22:05'
53,'2017-06-03','21:57','Kareiviø 2D','VPK','Autoávykis.','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-06-03','22:26'
