'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
22,'2018-04-17','13:32','Gaidþiø','BPC','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','Perkasa FN pajungimui á namà. Laqikinai uþpilta frez asfaltu 0,4m3','Alsfalbetinis frezuotas (.4 M3)','2018-04-17','14:42'
23,'2018-04-17','13:47','Ðvitrigailos','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2018-04-17','14:03'
24,'2018-04-17','14:17','Kriþiokø sodø 4-oji g. 32','Tel','Termometras','','Konstantin Skaiva','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-04-17','15:23'
25,'2018-04-17','14:28','Rasø 35','BPC','Atviras ðulinys vaþ dalyje','','Konstantin Skaiva','7.1 Ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','','2018-04-17','15:11'
26,'2018-04-17','14:42','Ribiðkiø didþioji','BPC','Ið VW Polo teka tepalai','','Konstantin Skaiva','Tepalai iðvalyti 3 kg sauso sorbento','Absorbentas birus universalus UEDX020 (3 KG)','2018-04-17','15:34'
27,'2018-04-17','15:13','Þirmûnø 72','Alvydas','Negyvas gyvûnas vaþ dalyje','BGKT','Konstantin Skaiva','Informacija perduota','','',''
28,'2018-04-17','15:18','Virðuliðkiø 27','VV','Atviras ðulinys þalioje vejoje','','Konstantin Skaiva','7.1 Ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','','2018-04-17','16:18'
29,'2018-04-17','15:42','Savanoriø kylant á kalnà link Kauno','BPC','Kliûtis vaþ dalyje','','Konstantin Skaiva','Nepastebëta','','2018-04-17','16:49'
30,'2018-04-17','16:22','Savanoriø 232','Palionienë','Ágriuva prie ðulinio vaþ dalyje','VV 861611256','Konstantin Skaiva','FN ðulinys Pastatyta tvorelë','','',''
31,'2018-04-17','18:40','Gedimino pr.','Garbovskis','Uþdaryti gatvæ','','Konstantin Skaiva','Gatvë uþdaryta','','2018-04-17','19:14'
32,'2018-04-17','18:56','Trimitø 6','Algimantas','Bilda ðulinio dangtis vaþ dalyje','','Konstantin Skaiva','Korpusas iðvalytas nuo smëlio. Dangtis korpuse laikosi tvirtai, nejuda','','2018-04-17','19:37'
33,'2018-04-17','20:39','Paco M. 5','Tel','Negyvas katinas prie namo','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës (2 VNT), Maiðai ðiukðlems  (1 VNT)','2018-04-17','21:13'
1,'2018-04-17','01:21','Minsko pl. 14','VPK','Negyva stirna','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Ðiukðliø maiðai (1 VNT), Pirðtinës vienkartinës (2 VNT)','2018-04-17','01:44'
2,'2018-04-17','03:40','Gedimino pr.','Garbovskis ','Atidaryti eismà gatvëje','','Konstantin Skaiva','Eismas atidarytas','','2018-04-17','04:09'
3,'2018-04-17','07:00','Geleþinio vilko Prie ERGO degalinës link Kauno','Raimis','Negyvas katinas','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Maiðai ðiukðlems  (1 VNT), Pirðtinës vienkartinës (2 VNT)','2018-04-17','08:18'
4,'2018-04-17','07:02','Taikos 223','VV','Ágriuva prie LN ðulinio','info@jurita.lt','Konstantin Skaiva','Tarp namo ir 1-o ðulinio. Pastatyta tvorelë.','','',''
5,'2018-04-17','08:30','Kirtimø nuo Galvës link Pagiriø','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta. 7 kg sauso sorbento','Absorbentas birus universalus UEDX020 (7 KG)','2018-04-17','09:12'
6,'2018-04-17','08:41','Kelmijos sodø 33-oji','Valavièius','Suskilinëjæs asfaltas virð pralaidos','a.balcytis@grinda.lt','Konstantin Skaiva','Laikinai uþpilta frez asfaltu. 0,1m3. ','Alsfalbetinis frezuotas (.1 M3)','',''
7,'2018-04-17','08:54','Maþvydo 15','VPK','Atviras ðulinys pësèiøjø perëjoje','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2018-04-17','09:07'
8,'2018-04-17','09:05','Pramonës ties riba su Vilniaus rajonu','Tel','Avarinës duobës vaþ dalyje','a.balcytis@grinda.lt','Konstantin Skaiva','4.3 Duobës laikinai uþpiltos frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.2 M3)','',''
9,'2018-04-17','10:00','Gedimino pr. 39','tel','Prie stulpo ilgà laikà prikabintas senas dviratis.','','Konstantin Skaiva','Grandinë nupjauta. Dviratis nuveþtas á UAB ,,Grinda" teritorijà, padëtas g/b sandëlyje.','','2018-04-17','10:05'
10,'2018-04-17','10:00','Geleþinio vilko uþ tunelio link Pedagoginio','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2018-04-17','10:41'
11,'2018-04-17','10:50','Kraþiø 13','BPC','Smegduobë vaþ dalyje','VV 861611256','Konstantin Skaiva','Prie FN ðulini. Pastatyta tvorelë','','',''
12,'2018-04-17','10:51','Kalvarijø 125','VPK','Praviras ðulinys ant ðaligatvio','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2018-04-17','11:09'
13,'2018-04-17','11:07','Peteliðkiø 24','Palionienë','Ágriuva vaþ dalyje','','Konstantin Skaiva','Áraðas 2018.04.16d. FN linija. VV informuoti','','2018-04-17','11:41'
14,'2018-04-17','11:08','Gedimino pr. 29','Palionienë','Nupjauti kiðanèià armatûrà','','Konstantin Skaiva','Armatûra nupjauta','','2018-04-17','12:15'
15,'2018-04-17','11:09','Linkmenø 1','Palionienë','Atviras ðulinys þalioje vejoje','','Konstantin Skaiva','7.1 Ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','Dangèiai ðuliniø ÐD7F (1 VNT)','2018-04-17','11:21'
16,'2018-04-17','11:11','Lentvario','Palionienë','Ágriuva vaþ dalyje','','Konstantin Skaiva','Áraðas 2018.04.16d FN linija. VV informuota.','','2018-04-17','11:16'
17,'2018-04-17','11:12','Vakarinis aplinkelis Viadukos prie Justiniðkiø kapiniø','Palionienë','Atviras ðulinys vaþ dalyje','','Konstantin Skaiva','7.1 Ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','','2018-04-17','12:50'
18,'2018-04-17','11:20','Gedimino pr.','Palionienë','Ágriuvæs VV ðulinys ant ðaligatvio','','Konstantin Skaiva','Stovi tvorelë. Áraðas 2018.04.16d','','2018-04-17','12:10'
19,'2018-04-17','11:35','L. Giros 121-123','Elena','Ágriuva prie pësèiøjø tako','LN Zabarovskis','Konstantin Skaiva','Ágriuvæs LN ðulinys. Pastatyta tvorelë.','','',''
20,'2018-04-17','13:16','Nemenèinës pl. 1km link Turniðkiø','BPC','Negyvas gyvûnas','BGKT','Konstantin Skaiva','Informacija perduota','','',''
21,'2018-04-17','13:17','Lukiðkiø  sk.','Ðakalys','Nupjauti strypus ant stulpeliø','','Konstantin Skaiva','2 strypai nupjauti','','2018-04-17','14:32'
