'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-03-11','01:05','Virðuliðkiø 73','','Ágriuva prie ðulinio, kieme.','VV 861611256','Konstantin Skaiva','Ágriuva prie FN ðulinio. Pastatyta tvorelë. Informacija peruota.','','2017-03-11','01:29'
2,'2017-03-11','01:55','Geleþinio vilko prie pësèiøjø viaduko','BPC','Negyva stirna vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu stirnos nepastebëta.','','2017-03-11','03:20'
3,'2017-03-11','01:58','Savanoriø Nuo Grigiðkiø link Vilniaus','','Negyvas ðuo vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Ðuo paimtas nuveþti á BGKT.','','2017-03-11','02:18'
4,'2017-03-11','02:30','Pamënkalnio','VPK','Autoávykis. Duþenos ir tepalai.','','Konstantin Skaiva','Tepalai iðvalyti. Sunaudota 10kg sauso sorbento. Duþenos surinktos ir iðveþtos.','','2017-03-11','02:59'
5,'2017-03-11','07:27','Bitininkø 14','','Pilnas FN ðulinys.','VV 861611256','Konstantin Skaiva','Informacija perduota.','','',''
6,'2017-03-11','08:45','Gedimino pr.','Avarinës tarnybos virðininko ásakymas','Centriniø miesto gatviø apvaþiavimas.','','Konstantin Skaiva','Gatvës ðvarios. Ðiukðliø nepastebëta.','','2017-03-11','09:15'
7,'2017-03-11','09:00','Stadiono 9','VPK','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','FN ðulinys. Uþdengtas tuo paèiu dangèiu.','','2017-03-11','09:25'
8,'2017-03-11','09:20','Kapsø 9','Policijos ekipaþas','Atviras ðulinys vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','LN trapas. Uþdengtas tomis paèiomis grotelëmis.','','2017-03-11','09:43'
9,'2017-03-11','09:25','Vivulskio 23','','Buitinës ðiukðlës vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Ðiukðlës surinktos ir iðveþtos. gatvë iðvalyta.','','2017-03-11','10:29'
10,'2017-03-11','09:52','Gedimino pr.','Vilniaus miesto savivaldybës vieðosios tvarkos skyrius','Pastatyti þenklà ,,Eismas draudþiamas". Nuimti po 19:00val.','','Konstantin Skaiva','Tvorelë su þenklu ,,Eismas draudþiamas'' pastatyta nurodytoje vietoje.','','2017-03-11','10:29'
