'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-03-07','03:40','Gedimino pr.','','Transporto eismo atidarymas','','Darijuð Ceiko','Transporto eismas atidarytas','','2018-03-07','04:10'
2,'2018-03-07','07:00','Rytø tarp 17 ir 19 [2018.03.06 áraðas]','','Uþsikimðusi pralaida','Tiltuva, UAB tiltuva@tiltuva.lt ','Darijuð Ceiko','12.1 Informacija perduota ','','',''
3,'2018-03-07','08:50','Buivydiðkiø 26','','Atviras ðulinys þaliosios vejos zonoje','','Darijuð Ceiko','7.1 Ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','Dangèiai ðuliniø ÐD7F (1 VNT)','2018-03-07','09:20'
4,'2018-03-07','10:05','Batoro [2018.03.05 áraðas]','','Vaþ. dalyje formuojasi ledas.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Patikrinta, ledas buvo paðalintas nuo vaþiuojamosios dalies. Vertikali gairë paimta.','','2018-03-07','10:10'
5,'2018-03-07','10:20','Metalo','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu duobës suremontuotos.','','2018-03-07','10:25'
6,'2018-03-07','10:32','Geologø 16','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas] ','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
7,'2018-03-07','10:50','Juodasis kelias 35','','Plastiko liekanos vaþiuojamoje gatvës dalyje\x0d\x0a[pastebëta vaþiuojant]','','Darijuð Ceiko','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2018-03-07','11:00'
8,'2018-03-07','11:00','Juodasis kelias','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu duobës suremontuotos.','','2018-03-07','11:05'
9,'2018-03-07','11:20','Pramonës 132','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas] ','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
10,'2018-03-07','12:50','Dariaus ir Girëno / Eiðiðkiø pl.','BPC','Betoniniai luitai vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2018-03-07','13:10'
11,'2018-03-07','13:25','Savanoriø 174','','stiklo duþenos vaþiuojamoje gatvës dalyje\x0d\x0a[pastebëta vaþiuojant]','','Darijuð Ceiko','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2018-03-07','13:40'
12,'2018-03-07','15:09','Ûmëdþiø 96','Jurgita Palionienë','laiptø pakopoje atsivëri duobë','Alvydas Balèytis <a.balcytis@grinda.lt>','Darijuð Ceiko','Laiptus aptvërëme Stop juosta','','',''
13,'2018-03-07','15:12','Donelaièio / Noèios g.','Jurgita Palionienë','Aplink ðuliná neuþasfaltuota danga','VV avarinë [e-paðtas]','Darijuð Ceiko','VV vandentiekio ðulinys. Informacija perduota','','',''
14,'2018-03-07','16:30','Geleþinio vilko / Gerosios Vilties g.','','Numuðtas þenklas "eismo kryptis" [pastebëta vaþiuojant]','UAB „Biseris“ +37061545000','Darijuð Ceiko','12.1 Informacija perduota ','','',''
15,'2018-03-07','16:35','Þaliøjø eþerø 9','','Ið ðulinio bëga vanduo','VV avarinë 861611256','Darijuð Ceiko','12.1 Informacija perduota ','','',''
16,'2018-03-07','18:40','Gedimino pr.','','Transporto eismo apribojimas','','Darijuð Ceiko','Transporto eismas apribotas','','2018-03-07','19:10'
17,'2018-03-07','20:50','Nemenèinës pl. / Turniðkiø g.','BPC','Negyva stirna gatvës vaþiuojamoje dalyje','','Darijuð Ceiko','2.2 Gyvûno gaiðena nerasta.','','2018-03-07','21:25'
18,'2018-03-07','21:25','Kovo-11os Grigiðkës 33','BPC','Ið ðulinio bëga vanduo','VV avarinë 861611256','Darijuð Ceiko','12.1 Informacija perduota ','','',''
