'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-10-01','03:50','Gedimino pr. ir Savièiaus g.','','Atidaryti eismà','','Konstantin Skaiva','Suoliukai patraukti.','','2017-10-01','04:10'
2,'2017-10-01','07:01','Titnago 31','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-01','12:56'
3,'2017-10-01','07:02','Savanoriø 227','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-01','12:42'
4,'2017-10-01','07:03','Liepkalnio 69B','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-01','13:15'
5,'2017-10-01','07:04','Paupio 13A','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Duobë jau buvo uþtaisyta frezuotu asfaltu.','','2017-10-01','13:25'
6,'2017-10-01','07:05','Ateities 9','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-01','12:47'
7,'2017-10-01','07:06','Borutos 40','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-01','12:49'
8,'2017-10-01','07:07','Kauno 16','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-01','15:02'
9,'2017-10-01','07:08','Priekulës  4','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-01','17:37'
10,'2017-10-01','07:09','Zujûnø g.  71','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Duobë jau buvo uþpilta frezuotu asfaltu','','2017-10-01','17:40'
11,'2017-10-01','08:40','Vingio parkas','','Tvoreliø surinkimas.','','Konstantin Skaiva','11.1 Tvorelës surinktos (123 vnt.)','','2017-10-01','10:15'
12,'2017-10-01','10:43','Nemenèinës pl. Uþ Norfos','','Negyva lapë','','Konstantin Skaiva','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Pirðtinës vienkartinës (2 VNT), Maiðas ðiukðlëms 160L (1 VNT)','2017-10-01','12:21'
13,'2017-10-01','10:47','Saulëtekio alëja','','Ið ðulinio verþiasi nuotekos','VV 861611256','Konstantin Skaiva','12.1 Informacija perduota','','',''
14,'2017-10-01','11:30','Gedimino pr.','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2017-10-01','11:57'
15,'2017-10-01','11:55','Galvydþio 11A','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti','','2017-10-01','12:08'
16,'2017-10-01','12:09','Dûkðtø 9','','Laikinøjø þenklø patikrinimas','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti','','2017-10-01','13:07'
17,'2017-10-01','12:09','Vismaliukø 24','','Laikinøjø þenklø patikrinimas','lietuva@lieminkainen.com','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti Pakartotinai perduota','','',''
18,'2017-10-01','13:00','Architektø','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2017-10-01','13:35'
